"scenario_id","attempt_id","execution_order","seed","model_class","family","copula","changed_factor","n_subjects","n_visits","smooth_k","n_observations","attempted","warmup","fit_returned","converged","retained","elapsed_sec","fit_elapsed_sec","simulation_elapsed_sec","setup_elapsed_sec","total_elapsed_sec","timing_scope","exclusion_reason","failure_reason","warning_count","warning_messages","error_message","checkpoint_schema_version","design_fingerprint","configuration_fingerprint","code_fingerprint","package_fingerprint","timing_environment_fingerprint","seed_scheme_version","base_seed","checkpoint_fingerprint","timing_git_sha","timing_git_dirty","timing_r_version","timing_platform","timing_os","timing_cpu_model","timing_execution_context","timing_dependency_versions"
"continuous-visits",10,81,1603263009,"continuous","NO","N","n_visits",100,8,5,800,TRUE,FALSE,TRUE,TRUE,TRUE,0.670000000000016,0.670000000000016,0.389999999999986,0,1.06,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"discrete-base",10,82,1048280166,"discrete","NBI","C","none",100,4,5,400,TRUE,FALSE,TRUE,TRUE,TRUE,1.35999999999996,1.35999999999996,0.199999999999989,0,1.55999999999995,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"discrete-visits",10,83,1866928467,"discrete","NBI","C","n_visits",100,8,5,800,TRUE,FALSE,TRUE,TRUE,TRUE,4.07999999999998,4.07999999999998,0.480000000000018,0,4.56,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"discrete-subjects",10,84,1498906430,"discrete","NBI","C","n_subjects",250,4,5,1000,TRUE,FALSE,TRUE,TRUE,TRUE,3.89999999999998,3.89999999999998,0.550000000000011,0,4.44999999999999,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"continuous-smooth_basis",10,85,2046848378,"continuous","NO","N","smooth_k",100,4,10,400,TRUE,FALSE,TRUE,TRUE,TRUE,0.550000000000011,0.550000000000011,0.139999999999986,0,0.689999999999998,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"continuous-subjects",10,86,1484023814,"continuous","NO","N","n_subjects",250,4,5,1000,TRUE,FALSE,TRUE,TRUE,TRUE,0.689999999999998,0.689999999999998,0.439999999999998,0,1.13,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"continuous-base",10,87,83955672,"continuous","NO","N","none",100,4,5,400,TRUE,FALSE,TRUE,TRUE,TRUE,0.419999999999959,0.419999999999959,0.189999999999998,0,0.609999999999957,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"discrete-smooth_basis",10,88,913497908,"discrete","NBI","C","smooth_k",100,4,10,400,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,0.240000000000009,0,2.24000000000001,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"discrete-subjects",11,89,1793406351,"discrete","NBI","C","n_subjects",250,4,5,1000,TRUE,FALSE,TRUE,TRUE,TRUE,3.05000000000001,3.05000000000001,0.569999999999993,0,3.62,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"continuous-smooth_basis",11,90,193864653,"continuous","NO","N","smooth_k",100,4,10,400,TRUE,FALSE,TRUE,TRUE,TRUE,0.589999999999975,0.589999999999975,0.189999999999998,0,0.779999999999973,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"continuous-subjects",11,91,1778523735,"continuous","NO","N","n_subjects",250,4,5,1000,TRUE,FALSE,TRUE,TRUE,TRUE,0.689999999999998,0.689999999999998,0.399999999999977,0,1.08999999999997,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"continuous-base",11,92,378455593,"continuous","NO","N","none",100,4,5,400,TRUE,FALSE,TRUE,TRUE,TRUE,0.600000000000023,0.600000000000023,0.170000000000016,0,0.770000000000039,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"discrete-smooth_basis",11,93,1207997829,"discrete","NBI","C","smooth_k",100,4,10,400,TRUE,FALSE,TRUE,TRUE,TRUE,2.08000000000004,2.08000000000004,0.20999999999998,0,2.29000000000002,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"continuous-visits",11,94,1897762930,"continuous","NO","N","n_visits",100,8,5,800,TRUE,FALSE,TRUE,TRUE,TRUE,1.18000000000001,1.18000000000001,0.400000000000034,0,1.58000000000004,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"discrete-base",11,95,1342780087,"discrete","NBI","C","none",100,4,5,400,TRUE,FALSE,TRUE,TRUE,TRUE,1.65999999999997,1.65999999999997,0.240000000000009,0,1.89999999999998,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"discrete-visits",11,96,13944742,"discrete","NBI","C","n_visits",100,8,5,800,TRUE,FALSE,TRUE,TRUE,TRUE,1.96999999999997,1.96999999999997,0.480000000000018,0,2.44999999999999,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"continuous-subjects",12,97,2073023656,"continuous","NO","N","n_subjects",250,4,5,1000,TRUE,FALSE,TRUE,TRUE,TRUE,0.849999999999966,0.849999999999966,0.450000000000045,0,1.30000000000001,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"continuous-base",12,98,672955514,"continuous","NO","N","none",100,4,5,400,TRUE,FALSE,TRUE,TRUE,TRUE,0.439999999999998,0.439999999999998,0.170000000000016,0,0.610000000000014,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"discrete-smooth_basis",12,99,1502497750,"discrete","NBI","C","smooth_k",100,4,10,400,TRUE,FALSE,TRUE,TRUE,TRUE,2.16000000000003,2.16000000000003,0.199999999999989,0,2.36000000000001,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"continuous-visits",12,100,44779205,"continuous","NO","N","n_visits",100,8,5,800,TRUE,FALSE,TRUE,TRUE,TRUE,0.779999999999973,0.779999999999973,0.450000000000045,0,1.23000000000002,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"discrete-base",12,101,1637280008,"discrete","NBI","C","none",100,4,5,400,TRUE,FALSE,TRUE,TRUE,TRUE,1.57999999999998,1.57999999999998,0.199999999999989,0,1.77999999999997,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"discrete-visits",12,102,308444663,"discrete","NBI","C","n_visits",100,8,5,800,TRUE,FALSE,TRUE,TRUE,TRUE,4.00999999999999,4.00999999999999,0.560000000000002,0,4.56999999999999,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
"discrete-subjects",12,103,2087906272,"discrete","NBI","C","n_subjects",250,4,5,1000,TRUE,FALSE,TRUE,TRUE,TRUE,3.89999999999998,3.89999999999998,0.600000000000023,0,4.5,"fit_only","none","none",0,"",,3,"3d9dbdbc9e18eed28d48bff56e934da9ad275c0721b3a34da978270ed9d6078a","66c45aca4c6364aa9f4aef2ff55620d81066a6e52c6244ce9c79080a3c702ccd","83d3ba28f026f0da30222a6eaaf2e4ebff3c34671fc223f6b548bc2258f15f05","f526e1de16f5ea19e66cbae9174dc234f9abac79e7336c0bf327852e4e4b6035","d1d25888250d2abea0ebd9f495f7ff7775a959400ee52189bc87ffcf003eb797","scenario-key-v1",20260528,"94ad1cdabf4ca3f8ab36f997b8497ca632f225a35a4cf2f154dbd9915d1f66f0","652ed1b3e77dee5925b0a015f16b96dcc25f2d77","dirty","R version 4.4.1 (2024-06-14 ucrt)","x86_64-w64-mingw32","Windows 10 x64 x86-64","AMD64 Family 25 Model 116 Stepping 1, AuthenticAMD","standalone_or_unverified","gamlss.longitudinal=0.1.0;gamlss=5.4.22;gamlss.dist=6.1.1;mgcv=1.9.1;digest=0.6.36"
