"model","parameter","term","estimate","std_error","true_value","intercept_includes_fitted_smooth_mean","scenario","n","d","rep"
"gamlss.longitudinal","sigma","x1",0.193004301118802,0.0264057080896283,0.18,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","sigma","x2",0.218233090567711,0.0524803827638587,0.12,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","sigma","t",0.143762544843554,0.0324671368203867,0.15,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","nu","intercept",0.00656202702236699,0.0984913577666859,0,TRUE,"n500_d4",500,4,57
"gamlss.longitudinal","nu","x1",0.208044050390378,0.051417961500145,0.1,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","nu","x2",-0.0619882044738833,0.104246631498177,-0.08,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","nu","t",-0.0692308457964552,0.0913277655716431,0.12,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","tau","intercept",0.447692495617719,0.0874319071399825,0.5,TRUE,"n500_d4",500,4,57
"gamlss.longitudinal","tau","x1",-0.0566524362999522,0.0529556463033719,-0.08,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","tau","x2",0.177616699421711,0.10553326777761,0.1,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","tau","t",0.12114407084201,0.104948879016057,0.11,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","theta","intercept",1.1549028551339,0.0619080291775489,1.04884556799022,TRUE,"n500_d4",500,4,57
"gamlss.longitudinal","theta","x1",0.239535053187724,0.0360998829136383,0.25,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","theta","x2",-0.0764453263174287,0.0730662244931905,-0.1,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","theta","t",-0.090121350316563,0.112713245979868,0.2,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","zeta","intercept",0.866450166272897,0.593375740439257,0.5,TRUE,"n500_d4",500,4,57
"gamlss.longitudinal","zeta","x1",-0.239029316381693,0.447630520738554,0.12,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","zeta","x2",-0.424304132140479,0.781658404896351,-0.1,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","zeta","t",-2.15035204605554,1.59553126673673,0.1,FALSE,"n500_d4",500,4,57
"gamlss2","mu","intercept",0.773665204630462,0.0127873223973552,0.799486747626913,FALSE,"n500_d4",500,4,57
"gamlss2","mu","x1",0.112606250094198,0.00660549287456889,0.12,FALSE,"n500_d4",500,4,57
"gamlss2","mu","x2",-0.069897780560349,0.0147533326171962,-0.1,FALSE,"n500_d4",500,4,57
"gamlss2","mu","t",0.140919791510213,0.0184915713300216,0.18,FALSE,"n500_d4",500,4,57
"gamlss2","sigma","intercept",-1.26924811400729,0.0347902417467073,-1.21708337815914,FALSE,"n500_d4",500,4,57
"gamlss2","sigma","x1",0.196448827604308,0.0168893418839851,0.18,FALSE,"n500_d4",500,4,57
"gamlss2","sigma","x2",0.21212681451373,0.0346608213060846,0.12,FALSE,"n500_d4",500,4,57
"gamlss2","sigma","t",0.136380548938433,0.0441784139920115,0.15,FALSE,"n500_d4",500,4,57
"gamlss2","nu","intercept",-0.00664583978799188,0.118519460144424,0,FALSE,"n500_d4",500,4,57
"gamlss2","nu","x1",0.159705695939142,0.0551820244792155,0.1,FALSE,"n500_d4",500,4,57
"gamlss2","nu","x2",-0.0150193041683213,0.106292714491676,-0.08,FALSE,"n500_d4",500,4,57
"gamlss2","nu","t",-0.200436513585064,0.135139938675604,0.12,FALSE,"n500_d4",500,4,57
"gamlss2","tau","intercept",0.48796410279989,0.107966036579627,0.5,FALSE,"n500_d4",500,4,57
"gamlss2","tau","x1",-0.0571157765365682,0.0548620697245957,-0.08,FALSE,"n500_d4",500,4,57
"gamlss2","tau","x2",0.18112495150235,0.109251769766753,0.1,FALSE,"n500_d4",500,4,57
"gamlss2","tau","t",0.185332585857581,0.140200143016522,0.11,FALSE,"n500_d4",500,4,57
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,57
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,57
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,57
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,57
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,57
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,57
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,57
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,57
"gamlss.longitudinal","mu","intercept",0.768042267746022,0.0177862996997566,0.7677414897966,TRUE,"n500_d4",500,4,58
"gamlss.longitudinal","mu","x1",0.107485920246645,0.0122706259975394,0.12,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","mu","x2",-0.12386899353383,0.0242465494487365,-0.1,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","mu","t",0.157892495338834,0.0150019941622387,0.18,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","sigma","intercept",-1.14568300342891,0.0411644384229626,-1.19622701606998,TRUE,"n500_d4",500,4,58
"gamlss.longitudinal","sigma","x1",0.152148016240843,0.0253996323540222,0.18,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","sigma","x2",0.0539284448858142,0.0489726002823828,0.12,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","sigma","t",0.126847642635246,0.0334919045591984,0.15,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","nu","intercept",0.11429196437071,0.0913735395975448,0,TRUE,"n500_d4",500,4,58
"gamlss.longitudinal","nu","x1",0.0572705465851297,0.0518276439293603,0.1,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","nu","x2",-0.130517641799082,0.0960676992505779,-0.08,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","nu","t",-0.0547587103064704,0.101558958867294,0.12,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","tau","intercept",0.571602916805718,0.0884996723200012,0.5,TRUE,"n500_d4",500,4,58
"gamlss.longitudinal","tau","x1",-0.0948164141473902,0.0567467867908626,-0.08,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","tau","x2",0.236251363208752,0.108903250343161,0.1,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","tau","t",0.0631814554360992,0.117944174356936,0.11,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","theta","intercept",1.05584727499215,0.0624958218580218,1.0279352163742,TRUE,"n500_d4",500,4,58
"gamlss.longitudinal","theta","x1",0.230840456872713,0.034250281078369,0.25,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","theta","x2",-0.116611668246231,0.0713881930171404,-0.1,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","theta","t",0.102667427998064,0.108546508919869,0.2,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","zeta","intercept",0.337524638629516,0.659174853337444,0.5,TRUE,"n500_d4",500,4,58
"gamlss.longitudinal","zeta","x1",0.397526413897847,0.435740628583986,0.12,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","zeta","x2",0.0446081789863104,0.66394398558451,-0.1,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","zeta","t",0.0714647645349749,1.09911367401591,0.1,FALSE,"n500_d4",500,4,58
"gamlss2","mu","intercept",0.771396924169564,0.0146565004161466,0.7677414897966,FALSE,"n500_d4",500,4,58
"gamlss2","mu","x1",0.1106640302713,0.00790856223418015,0.12,FALSE,"n500_d4",500,4,58
"gamlss2","mu","x2",-0.1185133604533,0.0156814979306858,-0.1,FALSE,"n500_d4",500,4,58
"gamlss2","mu","t",0.152468766450885,0.0206795325016902,0.18,FALSE,"n500_d4",500,4,58
"gamlss2","sigma","intercept",-1.1431848502534,0.03116164953646,-1.19622701606998,FALSE,"n500_d4",500,4,58
"gamlss2","sigma","x1",0.151791242386716,0.0160684764559044,0.18,FALSE,"n500_d4",500,4,58
"gamlss2","sigma","x2",0.041846970132815,0.0317918006216294,0.12,FALSE,"n500_d4",500,4,58
"gamlss2","sigma","t",0.128096151773603,0.0411698957234004,0.15,FALSE,"n500_d4",500,4,58
"gamlss2","nu","intercept",0.0585624591668369,0.101659687557305,0,FALSE,"n500_d4",500,4,58
"gamlss2","nu","x1",0.0162171541504134,0.0565840736765239,0.1,FALSE,"n500_d4",500,4,58
"gamlss2","nu","x2",0.059800498277379,0.098395864328108,-0.08,FALSE,"n500_d4",500,4,58
"gamlss2","nu","t",-0.0517590743237565,0.127633713726989,0.12,FALSE,"n500_d4",500,4,58
"gamlss2","tau","intercept",0.589219075410984,0.0981253365659627,0.5,FALSE,"n500_d4",500,4,58
"gamlss2","tau","x1",-0.066252622110094,0.0571360890538099,-0.08,FALSE,"n500_d4",500,4,58
"gamlss2","tau","x2",0.226555771054934,0.108605993181006,0.1,FALSE,"n500_d4",500,4,58
"gamlss2","tau","t",0.15770227583299,0.140421024062873,0.11,FALSE,"n500_d4",500,4,58
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,58
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,58
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,58
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,58
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,58
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,58
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,58
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,58
"gamlss.longitudinal","mu","intercept",0.841772169607002,0.0175974603815317,0.81914227601759,TRUE,"n500_d4",500,4,59
"gamlss.longitudinal","mu","x1",0.128896822969515,0.0113588113883882,0.12,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","mu","x2",-0.141213415287046,0.0228754668994943,-0.1,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","mu","t",0.167937712462452,0.0140055130057411,0.18,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","sigma","intercept",-1.15423226715593,0.0464014865156591,-1.2127098124181,TRUE,"n500_d4",500,4,59
"gamlss.longitudinal","sigma","x1",0.200823182138896,0.028494939927195,0.18,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","sigma","x2",0.0906439587256832,0.0522488934499397,0.12,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","sigma","t",0.114570306183528,0.0333796521934862,0.15,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","nu","intercept",-0.0673227241921977,0.0925507558202186,0,TRUE,"n500_d4",500,4,59
"gamlss.longitudinal","nu","x1",0.123233854433234,0.047872066849782,0.1,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","nu","x2",-0.0812567225797889,0.0960350236864341,-0.08,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","nu","t",0.204449538026197,0.0877055919573436,0.12,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","tau","intercept",0.315647999819492,0.0920341041610073,0.5,TRUE,"n500_d4",500,4,59
"gamlss.longitudinal","tau","x1",0.0271398970917247,0.0628195647781798,-0.08,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","tau","x2",0.114916183912274,0.105633579428691,0.1,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","tau","t",0.407357469726035,0.11157219367344,0.11,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","theta","intercept",1.10478195012662,0.0650593228235498,1.04751173022341,TRUE,"n500_d4",500,4,59
"gamlss.longitudinal","theta","x1",0.265091293418643,0.0396437614148333,0.25,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","theta","x2",-0.0923863086585255,0.0729578288655445,-0.1,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","theta","t",0.0469336934111269,0.111988208921854,0.2,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","zeta","intercept",0.276246335415794,0.654253360003082,0.5,TRUE,"n500_d4",500,4,59
"gamlss.longitudinal","zeta","x1",0.0216120028732442,0.496103672281687,0.12,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","zeta","x2",0.292134480736567,0.740268459374211,-0.1,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","zeta","t",-0.557296726613198,1.19990594018161,0.1,FALSE,"n500_d4",500,4,59
"gamlss2","mu","intercept",0.837119539695786,0.0135205170060847,0.81914227601759,FALSE,"n500_d4",500,4,59
"gamlss2","mu","x1",0.12958859159639,0.0073479949057134,0.12,FALSE,"n500_d4",500,4,59
"gamlss2","mu","x2",-0.133379780831308,0.0147225588240573,-0.1,FALSE,"n500_d4",500,4,59
"gamlss2","mu","t",0.176056575902485,0.019449489424533,0.18,FALSE,"n500_d4",500,4,59
"gamlss2","sigma","intercept",-1.16619018994041,0.0358078154751042,-1.2127098124181,FALSE,"n500_d4",500,4,59
"gamlss2","sigma","x1",0.201288919470861,0.0170946179988898,0.18,FALSE,"n500_d4",500,4,59
"gamlss2","sigma","x2",0.089940248027427,0.03336656810855,0.12,FALSE,"n500_d4",500,4,59
"gamlss2","sigma","t",0.115574285069649,0.0447968180596067,0.15,FALSE,"n500_d4",500,4,59
"gamlss2","nu","intercept",-0.176726402240891,0.105512636447267,0,FALSE,"n500_d4",500,4,59
"gamlss2","nu","x1",0.0246802314229541,0.0496348837680296,0.1,FALSE,"n500_d4",500,4,59
"gamlss2","nu","x2",0.173080440505753,0.0970428697345114,-0.08,FALSE,"n500_d4",500,4,59
"gamlss2","nu","t",0.214146626478555,0.130983720552194,0.12,FALSE,"n500_d4",500,4,59
"gamlss2","tau","intercept",0.31648333935599,0.0972913994370431,0.5,FALSE,"n500_d4",500,4,59
"gamlss2","tau","x1",0.0263017089537392,0.0605356082739745,-0.08,FALSE,"n500_d4",500,4,59
"gamlss2","tau","x2",0.21130704569104,0.105999951408976,0.1,FALSE,"n500_d4",500,4,59
"gamlss2","tau","t",0.431906426915291,0.14208273769286,0.11,FALSE,"n500_d4",500,4,59
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,59
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,59
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,59
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,59
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,59
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,59
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,59
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,59
"gamlss.longitudinal","mu","intercept",0.769181208650435,0.0180559872992639,0.797209209261992,TRUE,"n500_d4",500,4,60
"gamlss.longitudinal","mu","x1",0.118794691813307,0.0116920006734751,0.12,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","mu","x2",-0.0852318079208011,0.0222015106829085,-0.1,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","mu","t",0.17288504246067,0.0137797779486242,0.18,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","sigma","intercept",-1.22112590087487,0.0467902696606363,-1.22290272677738,TRUE,"n500_d4",500,4,60
"gamlss.longitudinal","sigma","x1",0.200367777248583,0.0250753378540936,0.18,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","sigma","x2",0.107064374305538,0.0528220507573075,0.12,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","sigma","t",0.170230180058226,0.0323644485961783,0.15,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","nu","intercept",0.124021891593173,0.099824396518509,0,TRUE,"n500_d4",500,4,60
"gamlss.longitudinal","nu","x1",0.115491078912053,0.0471985021904082,0.1,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","nu","x2",-0.0784273603076251,0.109227839384015,-0.08,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","nu","t",0.0291277565097437,0.103010978888355,0.12,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","tau","intercept",0.38781623557707,0.0936748762589177,0.5,TRUE,"n500_d4",500,4,60
"gamlss.longitudinal","tau","x1",-0.162766485763932,0.0542776595550089,-0.08,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","tau","x2",0.298560859389213,0.111237717497411,0.1,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","tau","t",0.130004915056706,0.117922379105308,0.11,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","theta","intercept",0.944039837071804,0.0663438061948882,1.0526190500396,TRUE,"n500_d4",500,4,60
"gamlss.longitudinal","theta","x1",0.256972890472865,0.0352645394108547,0.25,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","theta","x2",0.0114838652588661,0.0727417057936958,-0.1,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","theta","t",0.336016148721072,0.115478672461937,0.2,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","zeta","intercept",-0.579106104607028,0.926684159210473,0.5,TRUE,"n500_d4",500,4,60
"gamlss.longitudinal","zeta","x1",-0.406968209253096,0.414986814421301,0.12,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","zeta","x2",0.947437896737771,1.05949054996919,-0.1,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","zeta","t",-0.874454942799232,1.68114623702367,0.1,FALSE,"n500_d4",500,4,60
"gamlss2","mu","intercept",0.768589720526971,0.0135776914311101,0.797209209261992,FALSE,"n500_d4",500,4,60
"gamlss2","mu","x1",0.11689313090393,0.00713159567760575,0.12,FALSE,"n500_d4",500,4,60
"gamlss2","mu","x2",-0.0853106736522077,0.0147930267191509,-0.1,FALSE,"n500_d4",500,4,60
"gamlss2","mu","t",0.177239616195833,0.0190821322689362,0.18,FALSE,"n500_d4",500,4,60
"gamlss2","sigma","intercept",-1.25435845635734,0.034651016271461,-1.22290272677738,FALSE,"n500_d4",500,4,60
"gamlss2","sigma","x1",0.20192272035397,0.0160877227480906,0.18,FALSE,"n500_d4",500,4,60
"gamlss2","sigma","x2",0.140942799658236,0.0347709748762689,0.12,FALSE,"n500_d4",500,4,60
"gamlss2","sigma","t",0.185198335413743,0.0418478126915748,0.15,FALSE,"n500_d4",500,4,60
"gamlss2","nu","intercept",0.237766602091247,0.11784510188693,0,FALSE,"n500_d4",500,4,60
"gamlss2","nu","x1",0.0386153473895316,0.0473566380087879,0.1,FALSE,"n500_d4",500,4,60
"gamlss2","nu","x2",-0.120630043590639,0.114429326777984,-0.08,FALSE,"n500_d4",500,4,60
"gamlss2","nu","t",-0.0542721328600539,0.138829195252287,0.12,FALSE,"n500_d4",500,4,60
"gamlss2","tau","intercept",0.501225686670069,0.109923200320712,0.5,FALSE,"n500_d4",500,4,60
"gamlss2","tau","x1",-0.144335352969041,0.0582074842196809,-0.08,FALSE,"n500_d4",500,4,60
"gamlss2","tau","x2",0.391204346205911,0.118964400074225,0.1,FALSE,"n500_d4",500,4,60
"gamlss2","tau","t",0.0506589385470715,0.150666275785807,0.11,FALSE,"n500_d4",500,4,60
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,60
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,60
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,60
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,60
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,60
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,60
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,60
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,60
"gamlss.longitudinal","mu","intercept",0.771972987107518,0.017277083070992,0.791938496970799,TRUE,"n500_d4",500,4,61
"gamlss.longitudinal","mu","x1",0.123496421766602,0.0106386516277198,0.12,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","mu","x2",-0.10155731827563,0.0218579886438809,-0.1,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","mu","t",0.187156492419495,0.0140553973025149,0.18,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","sigma","intercept",-1.20610857254549,0.0403771916438407,-1.21580744812281,TRUE,"n500_d4",500,4,61
"gamlss.longitudinal","sigma","x1",0.182890072700834,0.0247045123495087,0.18,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","sigma","x2",0.0279990489923704,0.0502151420232776,0.12,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","sigma","t",0.188994968078181,0.0335201214306428,0.15,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","nu","intercept",-0.0460204970864269,0.0905118013804964,0,TRUE,"n500_d4",500,4,61
"gamlss.longitudinal","nu","x1",0.0974253240752196,0.054119905673997,0.1,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","nu","x2",0.0526768079766572,0.103100908402044,-0.08,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","nu","t",0.0264228877358198,0.0989908295333764,0.12,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","tau","intercept",0.64641285878018,0.0941844637827696,0.5,TRUE,"n500_d4",500,4,61
"gamlss.longitudinal","tau","x1",-0.0875144398203448,0.0520457133329687,-0.08,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","tau","x2",-0.0608246019347452,0.108960705930436,0.1,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","tau","t",0.0300318129695452,0.110101123162264,0.11,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","theta","intercept",1.0566036767183,0.0639396040648197,1.04654200755335,TRUE,"n500_d4",500,4,61
"gamlss.longitudinal","theta","x1",0.260293743771195,0.0340276588500101,0.25,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","theta","x2",-0.116383691284042,0.0719059872409645,-0.1,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","theta","t",0.151684988434072,0.110731877631284,0.2,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","zeta","intercept",0.524738690272554,0.683289073075697,0.5,TRUE,"n500_d4",500,4,61
"gamlss.longitudinal","zeta","x1",0.00758570857914054,0.326341573880567,0.12,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","zeta","x2",0.825310676876067,0.840571933976181,-0.1,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","zeta","t",-1.92482980466661,1.37624040097597,0.1,FALSE,"n500_d4",500,4,61
"gamlss2","mu","intercept",0.770015131105272,0.0140917715015393,0.791938496970799,FALSE,"n500_d4",500,4,61
"gamlss2","mu","x1",0.126389832795434,0.00719703241061719,0.12,FALSE,"n500_d4",500,4,61
"gamlss2","mu","x2",-0.101044747301666,0.0147325991003528,-0.1,FALSE,"n500_d4",500,4,61
"gamlss2","mu","t",0.190820960005849,0.0192369931923836,0.18,FALSE,"n500_d4",500,4,61
"gamlss2","sigma","intercept",-1.2080652315934,0.0317818519145962,-1.21580744812281,FALSE,"n500_d4",500,4,61
"gamlss2","sigma","x1",0.190040820598736,0.0167097907404157,0.18,FALSE,"n500_d4",500,4,61
"gamlss2","sigma","x2",0.023445897564573,0.0325940452351847,0.12,FALSE,"n500_d4",500,4,61
"gamlss2","sigma","t",0.182485323954813,0.0423437692719949,0.15,FALSE,"n500_d4",500,4,61
"gamlss2","nu","intercept",-0.162344856544535,0.108534016958738,0,FALSE,"n500_d4",500,4,61
"gamlss2","nu","x1",0.144454652486786,0.0582584508946058,0.1,FALSE,"n500_d4",500,4,61
"gamlss2","nu","x2",0.0602256862825544,0.105952628953628,-0.08,FALSE,"n500_d4",500,4,61
"gamlss2","nu","t",0.159509325113661,0.140120985833695,0.12,FALSE,"n500_d4",500,4,61
"gamlss2","tau","intercept",0.642246859315983,0.102574768517479,0.5,FALSE,"n500_d4",500,4,61
"gamlss2","tau","x1",-0.119797389742605,0.0531741634010556,-0.08,FALSE,"n500_d4",500,4,61
"gamlss2","tau","x2",0.037355587232397,0.11061223892888,0.1,FALSE,"n500_d4",500,4,61
"gamlss2","tau","t",0.0463054923966178,0.13778235703987,0.11,FALSE,"n500_d4",500,4,61
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,61
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,61
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,61
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,61
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,61
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,61
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,61
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,61
"gamlss.longitudinal","mu","intercept",0.766659250825082,0.0175736455393042,0.790879195322179,TRUE,"n500_d4",500,4,62
"gamlss.longitudinal","mu","x1",0.127030906392503,0.0113127880394594,0.12,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","mu","x2",-0.081947613837392,0.0238459936161655,-0.1,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","mu","t",0.187341348275056,0.0145158137233634,0.18,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","sigma","intercept",-1.19269081504323,0.04232806760712,-1.22151752904981,TRUE,"n500_d4",500,4,62
"gamlss.longitudinal","sigma","x1",0.141900651766266,0.0278057784424237,0.18,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","sigma","x2",0.0308341554945274,0.0539475515814711,0.12,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","sigma","t",0.15186417117381,0.0341221096297169,0.15,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","nu","intercept",0.180531103340757,0.094082655020311,0,TRUE,"n500_d4",500,4,62
"gamlss.longitudinal","nu","x1",0.145140976456837,0.0588797871910222,0.1,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","nu","x2",-0.111891697082258,0.109925860940716,-0.08,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","nu","t",0.0686474826730688,0.103914895188923,0.12,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","tau","intercept",0.529905941293718,0.088874804944903,0.5,TRUE,"n500_d4",500,4,62
"gamlss.longitudinal","tau","x1",-0.0115581078682689,0.0634089346797005,-0.08,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","tau","x2",0.0729131727804658,0.113101317443223,0.1,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","tau","t",0.227908497336667,0.107594084256349,0.11,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","theta","intercept",1.09763387886081,0.0641946064761525,1.05027116488841,TRUE,"n500_d4",500,4,62
"gamlss.longitudinal","theta","x1",0.190866345298586,0.037061160309851,0.25,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","theta","x2",-0.205304411613254,0.0738263562709865,-0.1,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","theta","t",0.24041063668945,0.106373138288399,0.2,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","zeta","intercept",0.601905903660987,0.565825715867169,0.5,TRUE,"n500_d4",500,4,62
"gamlss.longitudinal","zeta","x1",0.307293518512904,0.433486025018612,0.12,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","zeta","x2",-0.773529649080702,0.693329469480603,-0.1,FALSE,"n500_d4",500,4,62
"gamlss.longitudinal","zeta","t",1.28638670809688,1.17376164830696,0.1,FALSE,"n500_d4",500,4,62
