"generating_copula","tau_label","target_tau","n_subject","rep","n_candidates_expected","n_candidate_rows","n_candidates_attempted","n_candidates_usable","n_candidates_failed","all_candidates_present_once","selection_eligible","missing_candidates","duplicate_candidates","failed_candidates","failure_reasons","best_aic_copula","best_bic_copula","best_loglik_copula","aic_gap_to_runner_up","close_aic"
"C","moderate",0.25,150,75,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",36.0270359346598,FALSE
"C","moderate",0.25,150,76,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",18.75785358699,FALSE
"C","moderate",0.25,150,77,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",24.7205691604699,FALSE
"C","moderate",0.25,150,78,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",27.82508244266,FALSE
"C","moderate",0.25,150,79,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",19.5550334448799,FALSE
"C","moderate",0.25,150,80,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",37.02808748036,FALSE
"C","moderate",0.25,150,81,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",42.3448036058401,FALSE
"C","moderate",0.25,150,82,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",7.08778501798997,FALSE
"C","moderate",0.25,150,83,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",34.1861821918701,FALSE
"C","moderate",0.25,150,84,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",20.74179041712,FALSE
"C","moderate",0.25,150,85,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",29.20610737946,FALSE
"C","moderate",0.25,150,86,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",36.7166624040401,FALSE
"C","moderate",0.25,150,87,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",17.65775705546,FALSE
"C","moderate",0.25,150,88,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",54.2138206534701,FALSE
"C","moderate",0.25,150,89,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",13.9688323441299,FALSE
"C","moderate",0.25,150,90,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",21.2190986698199,FALSE
"C","moderate",0.25,150,91,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",31.6054600989999,FALSE
"C","moderate",0.25,150,92,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",8.39627638371985,FALSE
"C","moderate",0.25,150,93,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",27.8091784673002,FALSE
"C","moderate",0.25,150,94,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",17.9592243284601,FALSE
"C","moderate",0.25,150,95,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",18.25216272897,FALSE
"C","moderate",0.25,150,96,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",19.2498706245101,FALSE
"C","moderate",0.25,150,97,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",20.18367835604,FALSE
"C","moderate",0.25,150,98,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",22.52632115339,FALSE
"C","moderate",0.25,150,99,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",31.3807670082099,FALSE
"C","moderate",0.25,150,100,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",21.88282384231,FALSE
"C","moderate",0.25,500,1,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",66.0144684324996,FALSE
"C","moderate",0.25,500,2,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",63.6756206380696,FALSE
"C","moderate",0.25,500,3,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",107.63255649749,FALSE
"C","moderate",0.25,500,4,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",106.06448983077,FALSE
"C","moderate",0.25,500,5,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",83.4252591779004,FALSE
"C","moderate",0.25,500,6,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",113.775031398281,FALSE
"C","moderate",0.25,500,7,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",79.4296470160998,FALSE
"C","moderate",0.25,500,8,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",69.7809391131696,FALSE
"C","moderate",0.25,500,9,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",56.84972942268,FALSE
"C","moderate",0.25,500,10,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",81.8476987511303,FALSE
"C","moderate",0.25,500,11,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",91.6052967934202,FALSE
"C","moderate",0.25,500,12,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",93.8534989518403,FALSE
"C","moderate",0.25,500,13,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",34.0762808947902,FALSE
"C","moderate",0.25,500,14,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",73.2862003985701,FALSE
"C","moderate",0.25,500,15,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",69.8388857029004,FALSE
"C","moderate",0.25,500,16,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",47.3748872810802,FALSE
"C","moderate",0.25,500,17,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",82.24439593234,FALSE
"C","moderate",0.25,500,18,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",64.94195781901,FALSE
"C","moderate",0.25,500,19,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",82.40736905621,FALSE
"C","moderate",0.25,500,20,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",100.07706074942,FALSE
"C","moderate",0.25,500,21,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",121.95486472343,FALSE
"C","moderate",0.25,500,22,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",84.7682169772897,FALSE
"C","moderate",0.25,500,23,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",132.888217747251,FALSE
"C","moderate",0.25,500,24,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",66.2324688874296,FALSE
"C","moderate",0.25,500,25,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",74.0609600479802,FALSE
"C","moderate",0.25,500,26,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",60.5255364396698,FALSE
"C","moderate",0.25,500,27,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",92.7576185458402,FALSE
"C","moderate",0.25,500,28,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",101.96481976068,FALSE
"C","moderate",0.25,500,29,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",98.6144374373398,FALSE
"C","moderate",0.25,500,30,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",82.3323920783905,FALSE
"C","moderate",0.25,500,31,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",103.707669614229,FALSE
"C","moderate",0.25,500,32,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",86.2525571883898,FALSE
"C","moderate",0.25,500,33,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",84.3452854791503,FALSE
"C","moderate",0.25,500,34,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",98.1151072643197,FALSE
"C","moderate",0.25,500,35,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",138.224100669219,FALSE
"C","moderate",0.25,500,36,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",105.142259764801,FALSE
"C","moderate",0.25,500,37,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",96.7526570979599,FALSE
"C","moderate",0.25,500,38,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",65.9767442636003,FALSE
"C","moderate",0.25,500,39,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",88.0495811622504,FALSE
"C","moderate",0.25,500,40,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",84.4693368243798,FALSE
"C","moderate",0.25,500,41,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",66.2862790763002,FALSE
"C","moderate",0.25,500,42,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",58.3635223798901,FALSE
"C","moderate",0.25,500,43,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",108.89096615306,FALSE
"C","moderate",0.25,500,44,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",48.8527795057598,FALSE
"C","moderate",0.25,500,45,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",91.0036851537598,FALSE
"C","moderate",0.25,500,46,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",116.54664280832,FALSE
"C","moderate",0.25,500,47,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",123.63243716031,FALSE
"C","moderate",0.25,500,48,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",109.98713760439,FALSE
"C","moderate",0.25,500,49,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",88.5325385770602,FALSE
"C","moderate",0.25,500,50,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",83.4075677481806,FALSE
"C","moderate",0.25,500,51,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",94.7602782690601,FALSE
"C","moderate",0.25,500,52,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",73.3974104087702,FALSE
"C","moderate",0.25,500,53,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",94.8576777772696,FALSE
"C","moderate",0.25,500,54,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",99.7511068512995,FALSE
"C","moderate",0.25,500,55,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",80.3079880983796,FALSE
"C","moderate",0.25,500,56,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",55.2505559881502,FALSE
"C","moderate",0.25,500,57,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",61.27610924696,FALSE
"C","moderate",0.25,500,58,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",101.40133452042,FALSE
"C","moderate",0.25,500,59,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",72.0422928526496,FALSE
"C","moderate",0.25,500,60,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",101.43406608032,FALSE
"C","moderate",0.25,500,61,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",123.48062697487,FALSE
"C","moderate",0.25,500,62,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",81.2695230303198,FALSE
"C","moderate",0.25,500,63,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",109.87383777629,FALSE
"C","moderate",0.25,500,64,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",68.7385440179705,FALSE
"C","moderate",0.25,500,65,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",103.51345987813,FALSE
"C","moderate",0.25,500,66,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",96.9743247677698,FALSE
"C","moderate",0.25,500,67,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",74.8621990411002,FALSE
"C","moderate",0.25,500,68,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",85.1250971845102,FALSE
"C","moderate",0.25,500,69,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",95.6330975931796,FALSE
"C","moderate",0.25,500,70,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",61.8518152411407,FALSE
"C","moderate",0.25,500,71,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",69.0777290020005,FALSE
"C","moderate",0.25,500,72,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",116.26836396341,FALSE
"C","moderate",0.25,500,73,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",42.2471061291799,FALSE
"C","moderate",0.25,500,74,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",107.505485426949,FALSE
"C","moderate",0.25,500,75,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",93.2594702468095,FALSE
"C","moderate",0.25,500,76,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",83.1047887122004,FALSE
"C","moderate",0.25,500,77,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",76.4058143153597,FALSE
"C","moderate",0.25,500,78,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",82.32770388685,FALSE
"C","moderate",0.25,500,79,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",78.9221687700301,FALSE
"C","moderate",0.25,500,80,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",102.24111929706,FALSE
"C","moderate",0.25,500,81,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",66.5536436231005,FALSE
"C","moderate",0.25,500,82,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",101.05499669878,FALSE
"C","moderate",0.25,500,83,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",77.8529720391298,FALSE
"C","moderate",0.25,500,84,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",84.1132792769695,FALSE
"C","moderate",0.25,500,85,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",43.7924272569799,FALSE
"C","moderate",0.25,500,86,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",56.6487229597906,FALSE
"C","moderate",0.25,500,87,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",67.6074016101002,FALSE
"C","moderate",0.25,500,88,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",44.38475309358,FALSE
"C","moderate",0.25,500,89,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",93.5165336208202,FALSE
"C","moderate",0.25,500,90,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",66.95305908311,FALSE
"C","moderate",0.25,500,91,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",81.4653274334496,FALSE
"C","moderate",0.25,500,92,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",58.0405034578807,FALSE
"C","moderate",0.25,500,93,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",110.45202989921,FALSE
"C","moderate",0.25,500,94,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",100.9585792599,FALSE
"C","moderate",0.25,500,95,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",86.0650247923795,FALSE
"C","moderate",0.25,500,96,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",98.3070769389105,FALSE
"C","moderate",0.25,500,97,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",103.80148218379,FALSE
"C","moderate",0.25,500,98,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",95.5715978501703,FALSE
"C","moderate",0.25,500,99,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",79.5075594608297,FALSE
"C","moderate",0.25,500,100,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",89.35029887161,FALSE
"N","high",0.55,50,1,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",34.975826088823,FALSE
"N","high",0.55,50,2,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",13.1924043444481,FALSE
"N","high",0.55,50,3,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",32.902888668142,FALSE
"N","high",0.55,50,4,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",40.501391842772,FALSE
"N","high",0.55,50,5,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",34.830051685316,FALSE
"N","high",0.55,50,6,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",38.44035319025,FALSE
"N","high",0.55,50,7,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",22.462252661076,FALSE
"N","high",0.55,50,8,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",28.156197352794,FALSE
"N","high",0.55,50,9,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",28.578135455558,FALSE
"N","high",0.55,50,10,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",23.724115843754,FALSE
"N","high",0.55,50,11,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",28.862366723953,FALSE
"N","high",0.55,50,12,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",35.971413697205,FALSE
"N","high",0.55,50,13,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",62.89357025775,FALSE
"N","high",0.55,50,14,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",30.649706836858,FALSE
"N","high",0.55,50,15,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",30.651850566538,FALSE
"N","high",0.55,50,16,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",31.08456160748,FALSE
"N","high",0.55,50,17,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",41.472777848545,FALSE
"N","high",0.55,50,18,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",12.122624797682,FALSE
"N","high",0.55,50,19,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",14.70506286089,FALSE
"N","high",0.55,50,20,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",17.463797028152,FALSE
"N","high",0.55,50,21,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",20.793564037594,FALSE
"N","high",0.55,50,22,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",48.996049015746,FALSE
"N","high",0.55,50,23,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",9.35397576248698,FALSE
"N","high",0.55,50,24,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",30.050481537382,FALSE
"N","high",0.55,50,25,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",28.675220651688,FALSE
"N","high",0.55,50,26,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",39.699649912855,FALSE
"N","high",0.55,50,27,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",13.701797715218,FALSE
"N","high",0.55,50,28,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",15.90875810835,FALSE
"N","high",0.55,50,29,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",12.117085358884,FALSE
"N","high",0.55,50,30,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",65.355765015055,FALSE
"N","high",0.55,50,31,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",13.874109147032,FALSE
"N","high",0.55,50,32,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",37.815227847647,FALSE
"N","high",0.55,50,33,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",49.912523804787,FALSE
"N","high",0.55,50,34,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",30.265345734909,FALSE
"N","high",0.55,50,35,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",22.272966961904,FALSE
"N","high",0.55,50,36,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",46.617080078349,FALSE
"N","high",0.55,50,37,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",23.25203795476,FALSE
"N","high",0.55,50,38,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",28.873657101352,FALSE
"N","high",0.55,50,39,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",33.310664387459,FALSE
"N","high",0.55,50,40,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",27.195154985129,FALSE
"N","high",0.55,50,41,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",53.794252523841,FALSE
"N","high",0.55,50,42,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",25.333349047033,FALSE
"N","high",0.55,50,43,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",48.67981263661,FALSE
"N","high",0.55,50,44,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",53.773591480304,FALSE
"N","high",0.55,50,45,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",17.781061796535,FALSE
"N","high",0.55,50,46,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",32.882217630319,FALSE
"N","high",0.55,50,47,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",30.844385629979,FALSE
"N","high",0.55,50,48,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.024703925076,FALSE
"N","high",0.55,50,49,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",26.02030078982,FALSE
"N","high",0.55,50,50,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",17.721114126099,FALSE
"N","high",0.55,50,51,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",32.504650020736,FALSE
"N","high",0.55,50,52,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",18.640860122584,FALSE
"N","high",0.55,50,53,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",27.439458998824,FALSE
"N","high",0.55,50,54,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",25.413267717669,FALSE
"N","high",0.55,50,55,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.749282527527,FALSE
"N","high",0.55,50,56,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",35.500416716474,FALSE
"N","high",0.55,50,57,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",46.854490658348,FALSE
"N","high",0.55,50,58,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",22.794556621064,FALSE
"N","high",0.55,50,59,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",22.328799245242,FALSE
"N","high",0.55,50,60,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.626261051635,FALSE
"N","high",0.55,50,61,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",28.701218508877,FALSE
"N","high",0.55,50,62,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",42.516987373884,FALSE
"N","high",0.55,50,63,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",24.777818441959,FALSE
"N","high",0.55,50,64,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",20.897707261053,FALSE
"N","high",0.55,50,65,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",18.019255448811,FALSE
"N","high",0.55,50,66,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",29.02790467817,FALSE
"N","high",0.55,50,67,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",28.915259911016,FALSE
"N","high",0.55,50,68,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",34.373080203996,FALSE
"N","high",0.55,50,69,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",24.195272268184,FALSE
"N","high",0.55,50,70,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",44.637528038548,FALSE
"N","high",0.55,50,71,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",37.972413090741,FALSE
"N","high",0.55,50,72,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",33.016691332248,FALSE
"N","high",0.55,50,73,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",47.205679140711,FALSE
"N","high",0.55,50,74,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",3.14976601030696,FALSE
"N","high",0.55,50,75,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",25.601886770931,FALSE
"N","high",0.55,50,76,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",36.378650448153,FALSE
"N","high",0.55,50,77,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",27.415205344721,FALSE
"N","high",0.55,50,78,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",40.47338819911,FALSE
"N","high",0.55,50,79,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",15.821732455907,FALSE
"N","high",0.55,50,80,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",18.00131130986,FALSE
"N","high",0.55,50,81,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",4.03863457789697,FALSE
"N","high",0.55,50,82,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",45.329534670192,FALSE
"N","high",0.55,50,83,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",37.616517452065,FALSE
"N","high",0.55,50,84,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",29.404221359318,FALSE
"N","high",0.55,50,85,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",42.47336482579,FALSE
"N","high",0.55,50,86,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",30.891193525765,FALSE
"N","high",0.55,50,87,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",39.935465202825,FALSE
"N","high",0.55,50,88,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",36.090414127212,FALSE
"N","high",0.55,50,89,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",43.719852604934,FALSE
"N","high",0.55,50,90,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",24.43240214806,FALSE
"N","high",0.55,50,91,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",25.606460659446,FALSE
"N","high",0.55,50,92,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",29.623267040867,FALSE
"N","high",0.55,50,93,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",49.852769843227,FALSE
"N","high",0.55,50,94,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",31.579447751494,FALSE
"N","high",0.55,50,95,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",38.671859222533,FALSE
"N","high",0.55,50,96,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",18.853236926758,FALSE
"N","high",0.55,50,97,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",29.267241441694,FALSE
"N","high",0.55,50,98,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",37.441840790559,FALSE
"N","high",0.55,50,99,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",26.396707807561,FALSE
"N","high",0.55,50,100,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",53.244628253943,FALSE
"N","high",0.55,150,1,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",85.0548622419699,FALSE
"N","high",0.55,150,2,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",110.42546317735,FALSE
"N","high",0.55,150,3,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",73.90039272993,FALSE
"N","high",0.55,150,4,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",83.48305428105,FALSE
"N","high",0.55,150,5,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",134.79294591111,FALSE
"N","high",0.55,150,6,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",65.12799973041,FALSE
"N","high",0.55,150,7,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",99.7578878337301,FALSE
"N","high",0.55,150,8,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",96.5487979043498,FALSE
"N","high",0.55,150,9,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",94.6378806166299,FALSE
"N","high",0.55,150,10,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",73.3189532379699,FALSE
"N","high",0.55,150,11,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",85.6789627539301,FALSE
"N","high",0.55,150,12,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",128.08269349845,FALSE
"N","high",0.55,150,13,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",83.3144194525601,FALSE
"N","high",0.55,150,14,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",102.1296284056,FALSE
