"generator","scenario","correlation","correlation_level","n_time","family","gamlss_family","rep","seed","method","success","fit_success","sandwich_success","elapsed_sec","fit_elapsed_sec","sandwich_elapsed_sec","error","warning"
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",1,20260613,"rs_joint_sandwich",TRUE,TRUE,TRUE,4.64569687843323,3.64977788925171,0.995918989181519,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",2,20260614,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.28508996963501,1.58935189247131,0.695738077163696,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",3,20260615,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.06263518333435,2.16617107391357,0.896464109420776,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",4,20260616,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.01449990272522,1.3917088508606,0.622791051864624,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",5,20260617,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.82277679443359,2.20883893966675,0.613937854766846,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",6,20260618,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.39404392242432,1.82061409950256,0.573429822921753,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",7,20260619,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.33044624328613,1.7101731300354,0.620273113250732,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",8,20260620,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.06625986099243,1.54263091087341,0.523628950119019,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",9,20260621,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.54465675354004,1.9182288646698,0.626427888870239,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",10,20260622,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.13636374473572,1.533686876297,0.602676868438721,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",11,20260623,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.13195419311523,2.64698505401611,0.484969139099121,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",12,20260624,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.50186991691589,3.01762795448303,0.484241962432861,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",13,20260625,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.55144095420837,2.10718703269958,0.444253921508789,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",14,20260626,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.60697484016418,2.05661392211914,0.550360918045044,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",15,20260627,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.71873712539673,2.22806596755981,0.490671157836914,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",16,20260628,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.92643117904663,2.38267111778259,0.543760061264038,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",17,20260629,"rs_joint_sandwich",TRUE,TRUE,TRUE,1.86925506591797,1.3764910697937,0.492763996124268,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",18,20260630,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.82172918319702,2.37938022613525,0.442348957061768,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",19,20260631,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.61814904212952,2.02778506278992,0.5903639793396,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gaussian","NO",20,20260632,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.00787472724915,1.51964092254639,0.488233804702759,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",1,20260633,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.74281406402588,3.12106513977051,0.621748924255371,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",2,20260634,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.34068512916565,2.80610299110413,0.534582138061523,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",3,20260635,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.43518805503845,2.86885809898376,0.566329956054688,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",4,20260636,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.97995495796204,3.31162285804749,0.668332099914551,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",5,20260637,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.19646120071411,2.69185304641724,0.504608154296875,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",6,20260638,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.20825624465942,2.71529603004456,0.492960214614868,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",7,20260639,"rs_joint_sandwich",TRUE,TRUE,TRUE,4.31184792518616,3.7043149471283,0.607532978057861,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",8,20260640,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.2996141910553,2.7031581401825,0.596456050872803,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",9,20260641,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.53123307228088,3.01226496696472,0.518968105316162,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",10,20260642,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.0272319316864,2.45853900909424,0.568692922592163,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",11,20260643,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.46542763710022,2.83593082427979,0.629496812820435,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",12,20260644,"rs_joint_sandwich",TRUE,TRUE,TRUE,4.12684178352356,3.56716084480286,0.559680938720703,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",13,20260645,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.65340185165405,3.00696396827698,0.646437883377075,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",14,20260646,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.48247480392456,2.65140199661255,0.831072807312012,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",15,20260647,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.27933096885681,2.77903413772583,0.500296831130981,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",16,20260648,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.67274165153503,3.17772579193115,0.495015859603882,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",17,20260649,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.66640400886536,2.08612895011902,0.580275058746338,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",18,20260650,"rs_joint_sandwich",TRUE,TRUE,TRUE,2.93089389801025,2.31235790252686,0.618535995483398,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",19,20260651,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.77433919906616,3.14043712615967,0.633902072906494,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"gamma","GA",20,20260652,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.43777990341187,2.6837010383606,0.75407886505127,,""
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",1,20260673,"rs_joint_sandwich",TRUE,TRUE,TRUE,12.9969930648804,10.4507870674133,2.54620599746704,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",2,20260674,"rs_joint_sandwich",TRUE,TRUE,TRUE,12.0804541110992,9.22879910469055,2.85165500640869,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",3,20260675,"rs_joint_sandwich",TRUE,TRUE,TRUE,14.2930870056152,11.5196211338043,2.77346587181091,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",4,20260676,"rs_joint_sandwich",TRUE,TRUE,TRUE,13.1647899150848,10.536721944809,2.62806797027588,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",5,20260677,"rs_joint_sandwich",TRUE,TRUE,TRUE,14.2338600158691,11.6481709480286,2.58568906784058,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",6,20260678,"rs_joint_sandwich",TRUE,TRUE,TRUE,16.2019731998444,13.7935020923615,2.40847110748291,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",7,20260679,"rs_joint_sandwich",TRUE,TRUE,TRUE,13.8544209003448,11.042603969574,2.81181693077087,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",8,20260680,"rs_joint_sandwich",TRUE,TRUE,TRUE,17.4199740886688,15.0287020206451,2.39127206802368,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",9,20260681,"rs_joint_sandwich",TRUE,TRUE,TRUE,14.263200044632,11.4704711437225,2.79272890090942,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",10,20260682,"rs_joint_sandwich",TRUE,TRUE,TRUE,14.8514561653137,12.3615431785583,2.48991298675537,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",11,20260683,"rs_joint_sandwich",TRUE,TRUE,TRUE,19.5523688793182,15.6270189285278,3.92534995079041,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",12,20260684,"rs_joint_sandwich",TRUE,TRUE,TRUE,20.6706490516663,16.7590808868408,3.91156816482544,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",13,20260685,"rs_joint_sandwich",TRUE,TRUE,TRUE,16.3514809608459,12.7534229755402,3.59805798530579,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",14,20260686,"rs_joint_sandwich",TRUE,TRUE,TRUE,21.3868229389191,17.7253770828247,3.66144585609436,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",15,20260687,"rs_joint_sandwich",TRUE,TRUE,TRUE,16.6039001941681,12.8363699913025,3.7675302028656,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",16,20260688,"rs_joint_sandwich",TRUE,TRUE,TRUE,17.9574048519135,14.2982769012451,3.65912795066833,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",17,20260689,"rs_joint_sandwich",TRUE,TRUE,TRUE,20.6668269634247,16.9067139625549,3.76011300086975,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",18,20260690,"rs_joint_sandwich",TRUE,TRUE,TRUE,20.557165145874,16.5686590671539,3.98850607872009,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",19,20260691,"rs_joint_sandwich",TRUE,TRUE,TRUE,20.1044270992279,16.4784080982208,3.62601900100708,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_moderate_t20","exchangeable","moderate",20,"binary","BI",20,20260692,"rs_joint_sandwich",TRUE,TRUE,TRUE,21.7887709140778,18.2482509613037,3.54051995277405,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",1,20260693,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.22469305992126,2.31470799446106,0.909985065460205,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",2,20260694,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.29477214813232,5.60576295852661,0.689009189605713,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",3,20260695,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.34551215171814,5.52039003372192,0.825122117996216,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",4,20260696,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.39038276672363,4.5763418674469,0.814040899276733,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",5,20260697,"rs_joint_sandwich",TRUE,TRUE,TRUE,8.52268385887146,7.81064891815186,0.712034940719604,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",6,20260698,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.93263387680054,5.12223410606384,0.810399770736694,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",7,20260699,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.40372705459595,4.71739196777344,0.68633508682251,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",8,20260700,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.90056991577148,5.12729096412659,0.773278951644897,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",9,20260701,"rs_joint_sandwich",TRUE,TRUE,TRUE,7.22715711593628,6.44141101837158,0.785746097564697,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",10,20260702,"rs_joint_sandwich",TRUE,TRUE,TRUE,4.96995401382446,4.24307703971863,0.726876974105835,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",11,20260703,"rs_joint_sandwich",TRUE,TRUE,TRUE,4.190105676651,3.31239080429077,0.877714872360229,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",12,20260704,"rs_joint_sandwich",TRUE,TRUE,TRUE,4.82362604141235,4.09103894233704,0.732587099075317,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",13,20260705,"rs_joint_sandwich",TRUE,TRUE,TRUE,9.29739308357239,8.47482705116272,0.822566032409668,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",14,20260706,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.30116105079651,4.60131597518921,0.6998450756073,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",15,20260707,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.16908693313599,5.27995991706848,0.889127016067505,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",16,20260708,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.33761811256409,5.59456706047058,0.743051052093506,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",17,20260709,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.9980411529541,5.22994709014893,0.768094062805176,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",18,20260710,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.67948293685913,4.88766598701477,0.79181694984436,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",19,20260711,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.30699992179871,4.99439692497253,1.31260299682617,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gaussian","NO",20,20260712,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.2421510219574,4.56971788406372,0.672433137893677,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",1,20260713,"rs_joint_sandwich",TRUE,TRUE,TRUE,7.9746150970459,7.13880491256714,0.83581018447876,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",2,20260714,"rs_joint_sandwich",TRUE,TRUE,TRUE,12.7797410488129,11.9479231834412,0.831817865371704,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",3,20260715,"rs_joint_sandwich",TRUE,TRUE,TRUE,10.5803251266479,9.79350399971008,0.786821126937866,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",4,20260716,"rs_joint_sandwich",TRUE,TRUE,TRUE,10.3378391265869,9.49697399139404,0.840865135192871,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",5,20260717,"rs_joint_sandwich",TRUE,TRUE,TRUE,11.3401131629944,10.432165145874,0.907948017120361,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",6,20260718,"rs_joint_sandwich",TRUE,TRUE,TRUE,8.47710299491882,7.55134797096252,0.925755023956299,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",7,20260719,"rs_joint_sandwich",TRUE,TRUE,TRUE,11.6512799263,10.8911149501801,0.760164976119995,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",8,20260720,"rs_joint_sandwich",TRUE,TRUE,TRUE,7.10959410667419,6.31737995147705,0.792214155197144,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",9,20260721,"rs_joint_sandwich",TRUE,TRUE,TRUE,10.6374490261078,9.84439396858215,0.793055057525635,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",10,20260722,"rs_joint_sandwich",TRUE,TRUE,TRUE,12.9343140125275,12.2105259895325,0.723788022994995,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",11,20260723,"rs_joint_sandwich",TRUE,TRUE,TRUE,8.3321738243103,7.49394202232361,0.838231801986694,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",12,20260724,"rs_joint_sandwich",TRUE,TRUE,TRUE,10.3423190116882,9.5644428730011,0.777876138687134,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",13,20260725,"rs_joint_sandwich",TRUE,TRUE,TRUE,7.57452726364136,6.32995510101318,1.24457216262817,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",14,20260726,"rs_joint_sandwich",TRUE,TRUE,TRUE,8.50456094741821,7.65109586715698,0.85346508026123,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",15,20260727,"rs_joint_sandwich",TRUE,TRUE,TRUE,11.7331690788269,10.8918550014496,0.841314077377319,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",16,20260728,"rs_joint_sandwich",TRUE,TRUE,TRUE,7.13221621513367,6.33200407028198,0.800212144851685,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",17,20260729,"rs_joint_sandwich",TRUE,TRUE,TRUE,9.75173997879028,8.98372602462769,0.768013954162598,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",18,20260730,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.63883304595947,4.75802993774414,0.880803108215332,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",19,20260731,"rs_joint_sandwich",TRUE,TRUE,TRUE,10.1895799636841,9.37302088737488,0.816559076309204,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"gamma","GA",20,20260732,"rs_joint_sandwich",TRUE,TRUE,TRUE,11.7834079265594,10.2728588581085,1.51054906845093,,""
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",1,20260753,"rs_joint_sandwich",TRUE,TRUE,TRUE,18.0983180999756,14.5514740943909,3.54684400558472,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",2,20260754,"rs_joint_sandwich",TRUE,TRUE,TRUE,21.0627357959747,17.2878928184509,3.7748429775238,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",3,20260755,"rs_joint_sandwich",TRUE,TRUE,TRUE,20.4767777919769,16.2640650272369,4.21271276473999,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",4,20260756,"rs_joint_sandwich",TRUE,TRUE,TRUE,17.9796211719513,13.7989890575409,4.1806321144104,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",5,20260757,"rs_joint_sandwich",TRUE,TRUE,TRUE,27.9632208347321,24.2115588188171,3.75166201591492,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
