"case_id","hypothesis_role","joint_review_rep","family","copula","design","n","time_points","n_subject","n_time","total_observations","mu_strength","sigma_strength","theta_strength","time_shape","dependence","missingness","start_mode","rs_joint_success","rs_separate_success","delta_joint_loglik","delta_copula_loglik","delta_marginal_loglik","delta_elapsed_sec","delta_train_joint_loglik","delta_train_copula_loglik","delta_train_marginal_loglik","delta_train_rmse_mu","delta_train_rmse_sigma","delta_train_rmse_theta","delta_train_rmse_tau","delta_test_joint_log_score","delta_test_log_score_per_obs","delta_test_marginal_log_score","delta_test_copula_log_score","delta_heldout_variogram_score_p05","delta_heldout_variogram_score_p2","delta_benchmark_mean_rmse","delta_benchmark_neg_log_score","delta_benchmark_variogram_score_p05","delta_benchmark_variogram_score_p2","delta_benchmark_theta_time_abs_error"
"JVS06","larger_sample_same_T_nbi",25,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,0.78130707622006,1.99793294226549,-1.216625866046,41.6099999999996,0.78130707622006,1.99793294226549,-1.216625866046,0.075086168368695,0.012677540946339,0.00338484958469404,0.00209842851934,-2.24629583861099,-0.00561573959653039,-0.91671313468396,-1.32958270392664,-1.529877190045,-1105.97666,0.075086168368695,0.00561573959653039,-1.529877190045,-1105.97666,0.00209842851934
"JVS06","larger_sample_same_T_nbi",26,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,0.782684005508031,2.1793214839809,-1.39663747847294,61.0100000000002,0.782684005508031,2.1793214839809,-1.39663747847294,-0.07735927984489,-0.0042376973518897,0.00610474203071903,0.00437759513960001,-0.617642809438962,-0.00154410702360019,2.19370346413302,-2.8113462735721,1.68673947340901,547.641540000011,-0.07735927984489,0.00154410702360019,1.68673947340901,547.641540000011,0.00437759513960001
"JVS06","larger_sample_same_T_nbi",27,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,2.38364043654201,8.19344827140869,-5.809807834867,66.2700000000004,2.38364043654201,8.19344827140869,-5.809807834867,-0.21573796503019,-0.000712350875839013,0.027574807285554,0.018659148104718,-3.53189958021903,-0.00882974895054023,4.04978975216,-7.5816893323777,-2.18801970558499,-1482.06865,-0.21573796503019,0.00882974895054023,-2.18801970558499,-1482.06865,0.018659148104718
"JVS06","larger_sample_same_T_nbi",28,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,0.625715839388022,1.462635846552,-0.836920007164053,24.6899999999986,0.625715839388022,1.462635846552,-0.836920007164053,-0.086328949580432,-0.00591904184970039,0.002879497393593,0.00196585803597601,2.87470790578197,0.00718676976444987,6.19119828462999,-3.31649037884724,-2.565369607891,-2292.52088,-0.086328949580432,-0.00718676976444987,-2.565369607891,-2292.52088,0.00196585803597601
"JVS06","larger_sample_same_T_nbi",29,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,0.340038201700963,0.963691044366811,-0.623652842666957,30.5699999999997,0.340038201700963,0.963691044366811,-0.623652842666957,0.00823298318360499,-0.00272178406824031,-0.000221102368776982,-0.000284257288914014,0.0399637992150019,9.99094980400628e-05,-0.0181762378559824,0.0581400370711975,-3.75471335341899,-2954.89605,0.00823298318360499,-9.99094980400628e-05,-3.75471335341899,-2954.89605,-0.000284257288914014
"JVS06","larger_sample_same_T_nbi",30,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,1.88057684610806,4.5983770719938,-2.71780022588507,61.0400000000002,1.88057684610806,4.5983770719938,-2.71780022588507,-0.135465355087699,0.0631976417988347,0.024770110874689,0.020484315299658,0.83361211613601,0.00208403029033999,21.6821844401429,-20.8485723240077,-4.213664756258,-1181.20921,-0.135465355087699,-0.00208403029033999,-4.213664756258,-1181.20921,0.020484315299658
"JVS06","larger_sample_same_T_nbi",31,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,0.71739939937595,2.39088624539049,-1.67348684601404,44.5799999999999,0.71739939937595,2.39088624539049,-1.67348684601404,0.09855199972918,-0.0143111395072224,0.00527707369691099,0.00441013755544101,0.290139060071965,0.000725347650179842,0.377360155526958,-0.0872210954549004,0.874207632918996,22.551019999999,0.09855199972918,-0.000725347650179842,0.874207632918996,22.551019999999,0.00441013755544101
"JVS06","larger_sample_same_T_nbi",32,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,1.51823425989494,4.59851890336699,-3.08028464347296,60.3699999999999,1.51823425989494,4.59851890336699,-3.08028464347296,0.073641677180958,-0.057298880730675,0.011826291458309,0.009060496240691,-1.35719955414299,-0.00339299888536004,0.167885549028028,-1.5250851031712,-1.512548981782,-1231.85275999999,0.073641677180958,0.00339299888536004,-1.512548981782,-1231.85275999999,0.009060496240691
"JVS06","larger_sample_same_T_nbi",33,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,1.69099433005499,4.70229471331299,-3.011300383258,41.9700000000003,1.69099433005499,4.70229471331299,-3.011300383258,-0.125199885206511,-0.023628211908833,0.00575394274402702,0.00340695004423397,-1.90639423844891,-0.00476598559612995,4.992044855264,-6.8984390937123,0.385195943521012,-2741.48894,-0.125199885206511,0.00476598559612995,0.385195943521012,-2741.48894,0.00340695004423397
"JVS06","larger_sample_same_T_nbi",34,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,2.89302864217393,7.76295048259699,-4.86992184042401,71.1400000000016,2.89302864217393,7.76295048259699,-4.86992184042401,-0.018409975641924,-0.038621417428327,0.00638967934024698,0.00274810607739601,-3.14530391468895,-0.00786325978672009,0.538973228368036,-3.6842771430564,3.86637986021901,-4054.3328,-0.018409975641924,0.00786325978672009,3.86637986021901,-4054.3328,0.00274810607739601
