"schema_version","evidence_status","study_id","scenario_id","margin_family","copula_family","copula_code","runner_contract_version","phase1_contract_version","runner_settings_signature","n_subjects","n_time","target_replicates","replicate","data_seed","training_covariate_seed","training_response_seed","test_response_seed","diagnostic_seed","predictive_seed","seed_source","method","attempted","success","converged","elapsed_sec","stop_reason","error","retry_index","convergence_status","failure_reason","retained","retention_reason","attempt_id","has_fixed_output","has_smooth_output","has_predictive_output","has_diagnostic_output"
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,7,20260536,,20260536,20760536,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.969266891479492,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep007::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,8,20260537,,20260537,20760537,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.972867965698242,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep008::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,9,20260538,,20260538,20760538,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,1.20959901809692,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep009::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,10,20260539,,20260539,20760539,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.765160799026489,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep010::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,11,20260540,,20260540,20760540,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,2.20594787597656,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep011::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,12,20260541,,20260541,20760541,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,1.29885601997375,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep012::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,13,20260542,,20260542,20760542,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.694293022155762,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep013::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,14,20260543,,20260543,20760543,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,3.81957411766052,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep014::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,15,20260544,,20260544,20760544,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.792569875717163,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep015::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,16,20260545,,20260545,20760545,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.705224990844727,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep016::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,17,20260546,,20260546,20760546,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,1.2089102268219,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep017::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,18,20260547,,20260547,20760547,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.858707189559937,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep018::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,19,20260548,,20260548,20760548,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,1.81851291656494,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep019::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,20,20260549,,20260549,20760549,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.756433010101318,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep020::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,21,20260550,,20260550,20760550,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.750555992126465,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep021::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,22,20260551,,20260551,20760551,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.885729074478149,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep022::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,23,20260552,,20260552,20760552,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.807276010513306,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep023::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,24,20260553,,20260553,20760553,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.950509071350098,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep024::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,25,20260554,,20260554,20760554,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,1.09924697875977,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep025::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,26,20260555,,20260555,20760555,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.839685201644897,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep026::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,27,20260556,,20260556,20760556,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.879051923751831,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep027::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,28,20260557,,20260557,20760557,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.906208992004395,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep028::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,29,20260558,,20260558,20760558,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,4.45581603050232,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep029::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,30,20260559,,20260559,20760559,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.790034055709839,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep030::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,31,20260560,,20260560,20760560,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.700865983963013,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep031::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,32,20260561,,20260561,20760561,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.856850862503052,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep032::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,33,20260562,,20260562,20760562,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.958539009094238,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep033::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,34,20260563,,20260563,20760563,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,2.07876706123352,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep034::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,35,20260564,,20260564,20760564,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.76623010635376,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep035::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,36,20260565,,20260565,20760565,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.83903694152832,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep036::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,37,20260566,,20260566,20760566,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.83575701713562,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep037::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,38,20260567,,20260567,20760567,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,3.44404101371765,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep038::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,39,20260568,,20260568,20760568,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.767249822616577,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep039::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,40,20260569,,20260569,20760569,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.686195135116577,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep040::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,41,20260570,,20260570,20760570,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.919561862945557,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep041::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,42,20260571,,20260571,20760571,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,2.0433988571167,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep042::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,43,20260572,,20260572,20760572,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.901999950408936,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep043::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,44,20260573,,20260573,20760573,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.663661003112793,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep044::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,45,20260574,,20260574,20760574,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.729364156723022,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep045::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,46,20260575,,20260575,20760575,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,1.12259101867676,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep046::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,47,20260576,,20260576,20760576,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,1.71300292015076,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep047::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,48,20260577,,20260577,20760577,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.8194580078125,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep048::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,49,20260578,,20260578,20760578,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,1.31679892539978,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep049::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,50,20260579,,20260579,20760579,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.621348857879639,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep050::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,51,20260580,,20260580,20760580,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,1.17296504974365,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep051::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,52,20260581,,20260581,20760581,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,4.05964708328247,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep052::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,53,20260582,,20260582,20760582,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,1.40016102790833,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep053::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,54,20260583,,20260583,20760583,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.627909898757935,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep054::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","nbi_gaussian_legacy_reconciliation","n500_d4_nbi_signal2","NBI","Gaussian","N","legacy_unversioned_gaussian_runner","legacy_pre_phase1","legacy_unrecorded",500,4,100,55,20260584,,20260584,20760584,,,"reconstructed_runner_rule_20260529_plus_rep","gamlss",TRUE,TRUE,TRUE,0.681091785430908,,,1,"converged","none",TRUE,"successful_fit_with_complete_outputs","nbi_gaussian_legacy_reconciliation::n500_d4_nbi_signal2::gamlss::rep055::try01",TRUE,TRUE,TRUE,TRUE
