"scenario","n","d","rep","model","logLik","df","rosenblatt_ks","rosenblatt_cvm","rosenblatt_lag1_cor","abs_rosenblatt_lag1_cor","rosenblatt_normal_lag1_cor","abs_rosenblatt_normal_lag1_cor","rosenblatt_mean_abs_time_mean","rosenblatt_normal_mean_abs_time_mean"
"n500_d4_nbi_signal2",500,4,21,"gamlss",-4412.45301949701,21.0000000417302,0.138449297653998,13.7312748329904,0.630561632963605,0.630561632963605,0.63781672545342,0.63781672545342,0.0743204424296324,0.26941290135077
"n500_d4_nbi_signal2",500,4,21,"ours_rs_joint",-4034.19404435825,NA,0.0915060044530159,5.12670128820178,-0.0312398480361062,0.0312398480361062,-0.0364647108472185,0.0364647108472185,0.0398491655228206,0.155461062398524
"n500_d4_nbi_signal2",500,4,22,"gamlss",-4484.71005148213,21.000000052524,0.138778020309749,13.1992280911972,0.64952505206259,0.64952505206259,0.66303709596359,0.66303709596359,0.0719140828025799,0.264313659077945
"n500_d4_nbi_signal2",500,4,22,"ours_rs_joint",-4059.0773860281,NA,0.104857457229388,5.43210383776596,-0.028222702517797,0.028222702517797,-0.0279493388926531,0.0279493388926531,0.0399915172605045,0.151276634769142
"n500_d4_nbi_signal2",500,4,23,"gamlss",-4514.28005439756,21.0000239901814,0.122770157079885,12.1815861604666,0.625103160459882,0.625103160459882,0.634857430872959,0.634857430872959,0.0710679282244173,0.259341768007914
"n500_d4_nbi_signal2",500,4,23,"ours_rs_joint",-4126.8028594559,NA,0.0985947297940322,4.84368651285529,-0.000742098486493809,0.000742098486493809,-0.0183454786432492,0.0183454786432492,0.0393766372344825,0.150567177117246
"n500_d4_nbi_signal2",500,4,24,"gamlss",-4508.03886706721,21.0000039974371,0.126150559669732,12.3847423660358,0.650451720582029,0.650451720582029,0.652862862562292,0.652862862562292,0.0707183372017792,0.257924001563725
"n500_d4_nbi_signal2",500,4,24,"ours_rs_joint",-4083.59755123917,NA,0.0994603741476821,4.85901993441033,-0.0296830086773954,0.0296830086773954,-0.0297796456578056,0.0297796456578056,0.0378389412710859,0.149449668176099
"n500_d4_nbi_signal2",500,4,25,"gamlss",-4534.10939998904,21.000000054878,0.121116953959827,11.412688908506,0.630387990822798,0.630387990822798,0.645050804801684,0.645050804801684,0.068768965603512,0.252325371543997
"n500_d4_nbi_signal2",500,4,25,"ours_rs_joint",-4132.76623571058,NA,0.0870579907492954,4.46652672013688,-0.0322916986598509,0.0322916986598509,-0.0341405453612924,0.0341405453612924,0.0392298976873384,0.14550039494654
"n500_d4_nbi_signal2",500,4,26,"gamlss",-4359.75026786561,21.0000000285376,0.152606134652153,15.3489073710131,0.637663694480065,0.637663694480065,0.650122556631215,0.650122556631215,0.07748521233051,0.282000936859463
"n500_d4_nbi_signal2",500,4,26,"ours_rs_joint",-3957.80751401353,NA,0.0999608794817568,6.28819520575393,-0.0571174673139965,0.0571174673139965,-0.0579312524004516,0.0579312524004516,0.0423129320330329,0.157373125920403
"n500_d4_nbi_signal2",500,4,27,"gamlss",-4490.99171777647,21.000000143443,0.147382523033183,13.2954095322586,0.608618498443821,0.608618498443821,0.632231699285545,0.632231699285545,0.070901637373472,0.261125256001718
"n500_d4_nbi_signal2",500,4,27,"ours_rs_joint",-4121.93609821124,NA,0.0985547893180435,5.47678870397117,-0.0311281129333935,0.0311281129333935,-0.0397297903175362,0.0397297903175362,0.039335220126847,0.149735966542499
"n500_d4_nbi_signal2",500,4,28,"gamlss",-4537.47060668972,21.0000000277029,0.127373204394282,12.2501272780363,0.679487856265808,0.679487856265808,0.684883836905069,0.684883836905069,0.0706000875796872,0.253613291694243
"n500_d4_nbi_signal2",500,4,28,"ours_rs_joint",-4067.7181762504,NA,0.0928332466255013,4.44324702949114,-0.0164897252331375,0.0164897252331375,-0.0306561595432629,0.0306561595432629,0.0362126357951192,0.13931456535035
"n500_d4_nbi_signal2",500,4,29,"gamlss",-4427.86549331236,21.0000000780881,0.144345445281729,13.9323681071709,0.610002811172461,0.610002811172461,0.623413254334246,0.623413254334246,0.074680845794487,0.270879977709261
"n500_d4_nbi_signal2",500,4,29,"ours_rs_joint",-4041.51491519978,NA,0.0965844609385367,5.65253859045876,-0.0284599595868275,0.0284599595868275,-0.0243089557732653,0.0243089557732653,0.0421967343157709,0.153374106047553
"n500_d4_nbi_signal2",500,4,30,"gamlss",-4460.61998823628,21.0000203360681,0.136807441162469,12.3065830133497,0.647815615059002,0.647815615059002,0.64786581406082,0.64786581406082,0.070634028080561,0.26034748757685
"n500_d4_nbi_signal2",500,4,30,"ours_rs_joint",-4037.93250838988,NA,0.091066775983482,4.88221941503143,-0.0365524037205,0.0365524037205,-0.0514629708908563,0.0514629708908563,0.0383974091592312,0.145949503399851
"n500_d4_nbi_signal2",500,4,31,"gamlss",-4521.76130945986,21.0000279951411,0.123753412777987,11.996073832173,0.648726525160678,0.648726525160678,0.656726402801624,0.656726402801624,0.0696932504138104,0.254817602467275
