"model","parameter","term","rep","estimate","std_error","true_value"
"ours_rs_joint","mu","x1",67,0.123066755242037,0.0326153520635093,0.18
"ours_rs_joint","mu","x2",67,-0.0658694447810305,0.0610316335245886,-0.12
"ours_rs_joint","mu","time_scaled",67,0.123085479346862,0.0489929079308219,0.1
"ours_rs_joint","sigma","intercept",67,-0.496112605324019,0.0985398529758451,-0.45
"ours_rs_joint","sigma","x1",67,0.174809309765733,0.0589265069493246,0.1
"ours_rs_joint","sigma","time_scaled",67,-0.130116610765491,0.143930426451087,0.08
"ours_rs_joint","theta","intercept",67,0.670680113967035,0.0443318639068666,0.7
"ours_rs_joint","theta","time_scaled",67,0.439370917643002,0.095790845650282,0.2
"gamlss","mu","intercept",68,1.62272007049971,0.0562671377520514,1.1
"gamlss","mu","x1",68,0.116097291862258,0.0225114413889964,0.18
"gamlss","mu","x2",68,-0.1310562934999,0.0445506629729646,-0.12
"gamlss","mu","time_scaled",68,0.0595192330510844,0.0594385119622402,0.1
"gamlss","sigma","intercept",68,-0.629354912475615,0.117668665862202,-0.45
"gamlss","sigma","x1",68,0.156197564761525,0.0547787558380937,0.1
"gamlss","sigma","time_scaled",68,0.261858239442534,0.137592482224542,0.08
"ours_rs_joint","mu","intercept",68,1.14999281331802,0.0525405407491882,1.1
"ours_rs_joint","mu","x1",68,0.12796679191273,0.0335422674326651,0.18
"ours_rs_joint","mu","x2",68,-0.133705735704129,0.0655957167634102,-0.12
"ours_rs_joint","mu","time_scaled",68,0.0624734542454904,0.0524383029435464,0.1
"ours_rs_joint","sigma","intercept",68,-0.53550364566842,0.0962393632643594,-0.45
"ours_rs_joint","sigma","x1",68,0.169738452521704,0.0568293891537719,0.1
"ours_rs_joint","sigma","time_scaled",68,0.290495339008357,0.133280121542648,0.08
"ours_rs_joint","theta","intercept",68,0.710959069849495,0.044903541558566,0.7
"ours_rs_joint","theta","time_scaled",68,0.534498869924643,0.0986412588665712,0.2
"gamlss","mu","intercept",69,1.58703113753824,0.0610249076873444,1.1
"gamlss","mu","x1",69,0.151159543642645,0.0228309176296062,0.18
"gamlss","mu","x2",69,-0.141528193234388,0.0452803904696488,-0.12
"gamlss","mu","time_scaled",69,0.176845764032565,0.0606268237345229,0.1
"gamlss","sigma","intercept",69,-0.61639648357535,0.129311889958717,-0.45
"gamlss","sigma","x1",69,0.0656919747270295,0.0550672165488237,0.1
"gamlss","sigma","time_scaled",69,0.0781215244087593,0.144744690284281,0.08
"ours_rs_joint","mu","intercept",69,0.936499524557174,0.0542605813667844,1.1
"ours_rs_joint","mu","x1",69,0.142281213084997,0.0350893348712087,0.18
"ours_rs_joint","mu","x2",69,-0.101539546289541,0.0664430159286307,-0.12
"ours_rs_joint","mu","time_scaled",69,0.181433984416804,0.0545771864121922,0.1
"ours_rs_joint","sigma","intercept",69,-0.467670498377697,0.10078527717317,-0.45
"ours_rs_joint","sigma","x1",69,0.0383220901310176,0.0579385664970604,0.1
"ours_rs_joint","sigma","time_scaled",69,0.127927505914196,0.141638938368742,0.08
"ours_rs_joint","theta","intercept",69,0.704546685536237,0.0458322169871613,0.7
"ours_rs_joint","theta","time_scaled",69,0.349702652052806,0.101502427171295,0.2
"gamlss","mu","intercept",70,1.64750294079238,0.0590258015002605,1.1
"gamlss","mu","x1",70,0.19882402487773,0.0228016550951618,0.18
"gamlss","mu","x2",70,-0.154534118501194,0.0447513824186527,-0.12
"gamlss","mu","time_scaled",70,0.0146411826410544,0.0598709962118325,0.1
"gamlss","sigma","intercept",70,-0.482787799376684,0.113780659636473,-0.45
"gamlss","sigma","x1",70,0.114318924391064,0.0534657088265996,0.1
"gamlss","sigma","time_scaled",70,-0.113582421281965,0.136459299102755,0.08
"ours_rs_joint","mu","intercept",70,1.21537119245433,0.0566999812547964,1.1
"ours_rs_joint","mu","x1",70,0.199015590997229,0.0352485837798521,0.18
"ours_rs_joint","mu","x2",70,-0.144622233996494,0.066432109934544,-0.12
"ours_rs_joint","mu","time_scaled",70,0.016589550169664,0.0531663079132225,0.1
"ours_rs_joint","sigma","intercept",70,-0.303765501341607,0.0915059278854536,-0.45
"ours_rs_joint","sigma","x1",70,0.119003241696341,0.0564386170461671,0.1
"ours_rs_joint","sigma","time_scaled",70,-0.107707794460647,0.131795382147548,0.08
"ours_rs_joint","theta","intercept",70,0.809688334942806,0.0446125103655469,0.7
"ours_rs_joint","theta","time_scaled",70,0.132752160339147,0.0960836222819555,0.2
"gamlss","mu","intercept",71,1.66486431016794,0.0608449547757099,1.1
"gamlss","mu","x1",71,0.183784746325713,0.0230093540895456,0.18
"gamlss","mu","x2",71,-0.17183514379489,0.046002430999797,-0.12
"gamlss","mu","time_scaled",71,0.110525663400825,0.0615189989309022,0.1
"gamlss","sigma","intercept",71,-0.260945101422772,0.1127594150364,-0.45
"gamlss","sigma","x1",71,0.0941219883447595,0.0527974935573816,0.1
"gamlss","sigma","time_scaled",71,-0.0230004500757048,0.138679069796164,0.08
"ours_rs_joint","mu","intercept",71,1.09984630824154,0.0555385697541965,1.1
"ours_rs_joint","mu","x1",71,0.184712326136873,0.0341991942794469,0.18
"ours_rs_joint","mu","x2",71,-0.160067494191195,0.0663776588827876,-0.12
"ours_rs_joint","mu","time_scaled",71,0.100548435563331,0.0546260265635757,0.1
"ours_rs_joint","sigma","intercept",71,-0.325563497119953,0.0941154734909665,-0.45
"ours_rs_joint","sigma","x1",71,0.0148538535546131,0.0558528725206808,0.1
"ours_rs_joint","sigma","time_scaled",71,-0.0362880907550391,0.133902231450022,0.08
"ours_rs_joint","theta","intercept",71,0.720049366283386,0.0451680343190234,0.7
"ours_rs_joint","theta","time_scaled",71,0.305523871492221,0.0992405207754436,0.2
"gamlss","mu","intercept",72,1.58443770630089,0.056657181173314,1.1
"gamlss","mu","x1",72,0.229360144352987,0.023268789541368,0.18
"gamlss","mu","x2",72,-0.078368297351785,0.0441716459663756,-0.12
"gamlss","mu","time_scaled",72,0.167190842170035,0.0590337920635881,0.1
"gamlss","sigma","intercept",72,-0.552216810785886,0.123731670006045,-0.45
"gamlss","sigma","x1",72,-0.0259671802662692,0.0564080534899971,0.1
"gamlss","sigma","time_scaled",72,0.32958750707455,0.143863421385739,0.08
"ours_rs_joint","mu","intercept",72,1.05271519706434,0.052766153219978,1.1
"ours_rs_joint","mu","x1",72,0.234589634493223,0.0360104858959015,0.18
"ours_rs_joint","mu","x2",72,-0.120099249843866,0.0648832567972178,-0.12
"ours_rs_joint","mu","time_scaled",72,0.174168422945347,0.0534640558506697,0.1
"ours_rs_joint","sigma","intercept",72,-0.575776022709269,0.102839269286393,-0.45
"ours_rs_joint","sigma","x1",72,0.0674463421541161,0.0598932467238934,0.1
"ours_rs_joint","sigma","time_scaled",72,0.222357773760525,0.13968294480214,0.08
"ours_rs_joint","theta","intercept",72,0.737809493951478,0.0462262427412776,0.7
"ours_rs_joint","theta","time_scaled",72,0.248156787433957,0.0993515269355489,0.2
"gamlss","mu","intercept",73,1.78080887663578,0.0580466855156092,1.1
"gamlss","mu","x1",73,0.159089477049137,0.0235475377220078,0.18
"gamlss","mu","x2",73,-0.160208547087115,0.0429531461482935,-0.12
"gamlss","mu","time_scaled",73,0.0680618575446182,0.0570432734784933,0.1
"gamlss","sigma","intercept",73,-0.402928780183294,0.114764743228149,-0.45
"gamlss","sigma","x1",73,0.203843119195728,0.0583238146988776,0.1
"gamlss","sigma","time_scaled",73,0.168294513456553,0.137653235772486,0.08
"ours_rs_joint","mu","intercept",73,1.18968416421536,0.0525766118372209,1.1
"ours_rs_joint","mu","x1",73,0.156060251117633,0.0348356060659124,0.18
"ours_rs_joint","mu","x2",73,-0.116743576459833,0.0629616443844412,-0.12
"ours_rs_joint","mu","time_scaled",73,0.064483783363712,0.0510552723569854,0.1
"ours_rs_joint","sigma","intercept",73,-0.640038997123354,0.0972403629805205,-0.45
"ours_rs_joint","sigma","x1",73,0.198438768512134,0.0596766183250016,0.1
"ours_rs_joint","sigma","time_scaled",73,0.168635018878066,0.135183339165923,0.08
"ours_rs_joint","theta","intercept",73,0.746562020988312,0.0443886299718587,0.7
"ours_rs_joint","theta","time_scaled",73,0.264916134398868,0.0962399493758789,0.2
"gamlss","mu","intercept",74,1.75132357279399,0.0559950113752998,1.1
"gamlss","mu","x1",74,0.143279082495034,0.023944312799633,0.18
"gamlss","mu","x2",74,-0.196365563472764,0.0446880885604968,-0.12
"gamlss","mu","time_scaled",74,0.161103502368532,0.0595591789072843,0.1
"gamlss","sigma","intercept",74,-0.443766972043501,0.113526237979111,-0.45
"gamlss","sigma","x1",74,0.225763228270633,0.0557680795758219,0.1
"gamlss","sigma","time_scaled",74,0.151629118319406,0.136740876009087,0.08
"ours_rs_joint","mu","intercept",74,1.13511682225191,0.0532678379997882,1.1
"ours_rs_joint","mu","x1",74,0.139188775569566,0.0369945799558911,0.18
"ours_rs_joint","mu","x2",74,-0.173730216282877,0.0660905860435906,-0.12
"ours_rs_joint","mu","time_scaled",74,0.168675212928036,0.0538560132791071,0.1
"ours_rs_joint","sigma","intercept",74,-0.451140614758774,0.095622612932617,-0.45
"ours_rs_joint","sigma","x1",74,0.171918184695255,0.0597855114477502,0.1
"ours_rs_joint","sigma","time_scaled",74,0.16301055028597,0.132431531122259,0.08
"ours_rs_joint","theta","intercept",74,0.72255367860578,0.0451467124818684,0.7
"ours_rs_joint","theta","time_scaled",74,0.329220970550045,0.0995183594080579,0.2
"gamlss","mu","intercept",75,1.65673039099157,0.0574387727599148,1.1
"gamlss","mu","x1",75,0.171478378778678,0.0208330177304071,0.18
"gamlss","mu","x2",75,-0.126094499776075,0.04382300295133,-0.12
"gamlss","mu","time_scaled",75,-0.0294511187966833,0.058243670294305,0.1
"gamlss","sigma","intercept",75,-0.257148233505646,0.118569600175859,-0.45
"gamlss","sigma","x1",75,0.171911449222076,0.0534861333977479,0.1
"gamlss","sigma","time_scaled",75,-0.182548036946923,0.147234080304168,0.08
"ours_rs_joint","mu","intercept",75,1.15251384138835,0.0522354482118779,1.1
"ours_rs_joint","mu","x1",75,0.173949757651418,0.0317813368809101,0.18
"ours_rs_joint","mu","x2",75,-0.132784145416965,0.064615332252778,-0.12
"ours_rs_joint","mu","time_scaled",75,-0.0267626984288651,0.0522065210186239,0.1
"ours_rs_joint","sigma","intercept",75,-0.443458620693525,0.0990930383925818,-0.45
"ours_rs_joint","sigma","x1",75,0.158963149622211,0.0563687846799811,0.1
"ours_rs_joint","sigma","time_scaled",75,-0.16808683528444,0.145516415778696,0.08
"ours_rs_joint","theta","intercept",75,0.789389477491879,0.0441249632344268,0.7
"ours_rs_joint","theta","time_scaled",75,0.109321233541649,0.0959052855039983,0.2
"gamlss","mu","intercept",76,1.67891342499182,0.0556124225476282,1.1
"gamlss","mu","x1",76,0.226092160845705,0.0214566628031455,0.18
"gamlss","mu","x2",76,-0.210894042161788,0.0428073978573276,-0.12
"gamlss","mu","time_scaled",76,0.0608904388549807,0.0571691159787661,0.1
"gamlss","sigma","intercept",76,-0.522848982921091,0.119080840207932,-0.45
"gamlss","sigma","x1",76,0.146302651966034,0.0563245961123223,0.1
"gamlss","sigma","time_scaled",76,-0.15930594592622,0.146553627269711,0.08
"ours_rs_joint","mu","intercept",76,1.20002163261692,0.0526072630444931,1.1
"ours_rs_joint","mu","x1",76,0.214074601864777,0.0327470546137641,0.18
"ours_rs_joint","mu","x2",76,-0.235673829968709,0.0626477051585504,-0.12
"ours_rs_joint","mu","time_scaled",76,0.070863590971792,0.0516916740489289,0.1
"ours_rs_joint","sigma","intercept",76,-0.46080916444571,0.0985476988281501,-0.45
"ours_rs_joint","sigma","x1",76,0.131699292848322,0.0590004663444477,0.1
"ours_rs_joint","sigma","time_scaled",76,-0.127599423564325,0.144486264940717,0.08
"ours_rs_joint","theta","intercept",76,0.729908136801004,0.0440476425585696,0.7
"ours_rs_joint","theta","time_scaled",76,0.235514879484414,0.0968499295003538,0.2
"gamlss","mu","intercept",77,1.63642848130218,0.059520454629582,1.1
"gamlss","mu","x1",77,0.139493935156465,0.0229924742340594,0.18
"gamlss","mu","x2",77,-0.166883463099424,0.0451192263253029,-0.12
"gamlss","mu","time_scaled",77,0.114864348873576,0.0603379256257061,0.1
"gamlss","sigma","intercept",77,-0.322537968185233,0.113767693275824,-0.45
"gamlss","sigma","x1",77,0.167146055994087,0.0548321054024974,0.1
"gamlss","sigma","time_scaled",77,-0.0366910716716578,0.138032223384468,0.08
"ours_rs_joint","mu","intercept",77,1.14546336392201,0.0549839965621905,1.1
"ours_rs_joint","mu","x1",77,0.138322782765917,0.0348763791953648,0.18
"ours_rs_joint","mu","x2",77,-0.169954790157866,0.0656923373269587,-0.12
"ours_rs_joint","mu","time_scaled",77,0.10892177889873,0.0542014997578162,0.1
"ours_rs_joint","sigma","intercept",77,-0.385611018247044,0.0944484561326341,-0.45
"ours_rs_joint","sigma","x1",77,0.206420191434662,0.0583429555196859,0.1
"ours_rs_joint","sigma","time_scaled",77,-0.0323855930883179,0.135331524186011,0.08
"ours_rs_joint","theta","intercept",77,0.712175843099695,0.0445062809805701,0.7
"ours_rs_joint","theta","time_scaled",77,0.312688083588885,0.0982824488196348,0.2
"gamlss","mu","intercept",78,1.60754481107453,0.0596081465134619,1.1
"gamlss","mu","x1",78,0.177040239140698,0.0215041860439183,0.18
"gamlss","mu","x2",78,-0.0155744945642983,0.0444599343144999,-0.12
"gamlss","mu","time_scaled",78,0.00630938307791631,0.0591351734367633,0.1
"gamlss","sigma","intercept",78,-0.377735288087524,0.112790920590682,-0.45
"gamlss","sigma","x1",78,0.0439705290963863,0.0500691588539774,0.1
"gamlss","sigma","time_scaled",78,0.204974041400287,0.138537371868592,0.08
"ours_rs_joint","mu","intercept",78,1.10523901136362,0.0531183087361213,1.1
"ours_rs_joint","mu","x1",78,0.183249165680915,0.0319979565095101,0.18
"ours_rs_joint","mu","x2",78,0.00289351684405625,0.0640849779053187,-0.12
"ours_rs_joint","mu","time_scaled",78,0.0127744032972143,0.053104653467794,0.1
"ours_rs_joint","sigma","intercept",78,-0.568255406741371,0.0980930963437644,-0.45
"ours_rs_joint","sigma","x1",78,0.101286218621061,0.0533084022884859,0.1
"ours_rs_joint","sigma","time_scaled",78,0.211677885334483,0.135115334116682,0.08
"ours_rs_joint","theta","intercept",78,0.763116419693436,0.0441763428060266,0.7
"ours_rs_joint","theta","time_scaled",78,0.164795977597688,0.0970406109722239,0.2
"gamlss","mu","intercept",79,1.60943542371324,0.0601195900788041,1.1
"gamlss","mu","x1",79,0.227249587520169,0.0225711366025395,0.18
"gamlss","mu","x2",79,-0.116229727525431,0.0438374654312843,-0.12
"gamlss","mu","time_scaled",79,0.126931170838166,0.0586212353053289,0.1
"gamlss","sigma","intercept",79,-0.257931789737889,0.123642235397388,-0.45
"gamlss","sigma","x1",79,0.0744767699524691,0.0592578799716424,0.1
"gamlss","sigma","time_scaled",79,-0.031612109335306,0.14502912160811,0.08
"ours_rs_joint","mu","intercept",79,1.04977352577798,0.0558672264802163,1.1
"ours_rs_joint","mu","x1",79,0.224962525787896,0.0338088902036077,0.18
"ours_rs_joint","mu","x2",79,-0.116692631653991,0.0646979742911585,-0.12
"ours_rs_joint","mu","time_scaled",79,0.143603234814313,0.0522115978589728,0.1
"ours_rs_joint","sigma","intercept",79,-0.498826102922082,0.100162870763315,-0.45
"ours_rs_joint","sigma","x1",79,0.0510099353431199,0.059910740365856,0.1
"ours_rs_joint","sigma","time_scaled",79,-0.0062981051369771,0.141789721850552,0.08
"ours_rs_joint","theta","intercept",79,0.772852816778786,0.0451489845806049,0.7
"ours_rs_joint","theta","time_scaled",79,0.182114822410798,0.0994164150477253,0.2
"gamlss","mu","intercept",80,1.6132995394839,0.060369649507811,1.1
"gamlss","mu","x1",80,0.152875374712833,0.0225489818307197,0.18
"gamlss","mu","x2",80,-0.207219349857721,0.0461118772617096,-0.12
"gamlss","mu","time_scaled",80,0.101890240375517,0.0611979198204167,0.1
"gamlss","sigma","intercept",80,-0.380247251334014,0.118263135822823,-0.45
"gamlss","sigma","x1",80,0.0683774810982681,0.0535851673261481,0.1
"gamlss","sigma","time_scaled",80,-0.129633107549632,0.141558162649125,0.08
"ours_rs_joint","mu","intercept",80,1.08975807237527,0.0567283650638378,1.1
"ours_rs_joint","mu","x1",80,0.150898990200188,0.0343192929443285,0.18
"ours_rs_joint","mu","x2",80,-0.207571761658642,0.0669534921586591,-0.12
"ours_rs_joint","mu","time_scaled",80,0.0974209691947244,0.0555380402731807,0.1
"ours_rs_joint","sigma","intercept",80,-0.299165848927934,0.0960738670298654,-0.45
"ours_rs_joint","sigma","x1",80,0.0862262591376714,0.055713720013319,0.1
"ours_rs_joint","sigma","time_scaled",80,-0.109896992838792,0.139043859051659,0.08
"ours_rs_joint","theta","intercept",80,0.776770139628993,0.0450710356190204,0.7
"ours_rs_joint","theta","time_scaled",80,0.134748332075703,0.0982913023043232,0.2
"gamlss","mu","intercept",81,1.64534142010815,0.0582351738971818,1.1
"gamlss","mu","x1",81,0.160135841805547,0.021454863053504,0.18
"gamlss","mu","x2",81,-0.190715385885515,0.0455020580542542,-0.12
"gamlss","mu","time_scaled",81,0.164743445823704,0.0606410604344267,0.1
"gamlss","sigma","intercept",81,-0.418427355645027,0.111145183276228,-0.45
"gamlss","sigma","x1",81,-0.0720239888050512,0.0496281761888862,0.1
"gamlss","sigma","time_scaled",81,0.186553786292297,0.13595956753301,0.08
"ours_rs_joint","mu","intercept",81,1.12698069841561,0.0522056593451143,1.1
"ours_rs_joint","mu","x1",81,0.157322771349464,0.0333477795080847,0.18
"ours_rs_joint","mu","x2",81,-0.190523347552453,0.0670178750289894,-0.12
"ours_rs_joint","mu","time_scaled",81,0.151790383690665,0.0520276268606364,0.1
"ours_rs_joint","sigma","intercept",81,-0.472970212784994,0.0939973927208066,-0.45
"ours_rs_joint","sigma","x1",81,-0.0135243369230398,0.0540563419548778,0.1
"ours_rs_joint","sigma","time_scaled",81,0.199782105428635,0.133253526911105,0.08
"ours_rs_joint","theta","intercept",81,0.74270232494689,0.0439562669284363,0.7
"ours_rs_joint","theta","time_scaled",81,0.42510624327712,0.0969663084460365,0.2
"gamlss","mu","intercept",82,1.74656302602241,0.0572328347528304,1.1
"gamlss","mu","x1",82,0.17546114839303,0.0206408838996986,0.18
"gamlss","mu","x2",82,-0.164701791278078,0.0437876602934428,-0.12
"gamlss","mu","time_scaled",82,0.134163558807818,0.0590435483587657,0.1
"gamlss","sigma","intercept",82,-0.552784068049487,0.117670371659828,-0.45
"gamlss","sigma","x1",82,0.135024217770202,0.0500212174310246,0.1
"gamlss","sigma","time_scaled",82,0.061043554592992,0.142382458977459,0.08
"ours_rs_joint","mu","intercept",82,1.1383134623101,0.0542701596682669,1.1
"ours_rs_joint","mu","x1",82,0.174802770242098,0.0324963494322103,0.18
"ours_rs_joint","mu","x2",82,-0.161723400469532,0.0655398153566208,-0.12
"ours_rs_joint","mu","time_scaled",82,0.129827008374485,0.0521619587860216,0.1
"ours_rs_joint","sigma","intercept",82,-0.492960925925313,0.100228336709793,-0.45
"ours_rs_joint","sigma","x1",82,0.173983572707399,0.0528871650542147,0.1
"ours_rs_joint","sigma","time_scaled",82,0.0586196152944004,0.140410738899286,0.08
"ours_rs_joint","theta","intercept",82,0.743028493556509,0.0448813559985875,0.7
"ours_rs_joint","theta","time_scaled",82,0.384142697665138,0.0954834371862557,0.2
"gamlss","mu","intercept",83,1.68650372271683,0.0555176636457558,1.1
"gamlss","mu","x1",83,0.148928158610816,0.0223334104276307,0.18
"gamlss","mu","x2",83,-0.0785252886535905,0.0422509808056465,-0.12
"gamlss","mu","time_scaled",83,0.00964531501041218,0.0569409361617107,0.1
"gamlss","sigma","intercept",83,-0.612821579585861,0.119798352956914,-0.45
"gamlss","sigma","x1",83,0.0150262002053712,0.0562916049008554,0.1
"gamlss","sigma","time_scaled",83,0.146928461197288,0.142948474325569,0.08
"ours_rs_joint","mu","intercept",83,1.16547950966011,0.0517239953146375,1.1
"ours_rs_joint","mu","x1",83,0.163953820147714,0.0344585020601448,0.18
"ours_rs_joint","mu","x2",83,-0.0738841878311724,0.0630296276394567,-0.12
"ours_rs_joint","mu","time_scaled",83,0.0155363565530014,0.0512706135227854,0.1
"ours_rs_joint","sigma","intercept",83,-0.616269203580973,0.0983346948748954,-0.45
"ours_rs_joint","sigma","x1",83,0.0800937173869461,0.059041660484297,0.1
"ours_rs_joint","sigma","time_scaled",83,0.132902788080969,0.141732244197287,0.08
"ours_rs_joint","theta","intercept",83,0.738123675203852,0.0448884696997526,0.7
"ours_rs_joint","theta","time_scaled",83,0.30703873326887,0.0988247619866335,0.2
"gamlss","mu","intercept",84,1.69897687420033,0.0595385259467436,1.1
"gamlss","mu","x1",84,0.109712359132973,0.0229133219670231,0.18
"gamlss","mu","x2",84,-0.150911929137898,0.0447236493573987,-0.12
"gamlss","mu","time_scaled",84,0.0989290214616328,0.0601058673728351,0.1
"gamlss","sigma","intercept",84,-0.551463580357672,0.122123310721579,-0.45
"gamlss","sigma","x1",84,0.0902999643611714,0.0550297204255715,0.1
"gamlss","sigma","time_scaled",84,0.237555609535892,0.143491480934979,0.08
"ours_rs_joint","mu","intercept",84,1.08302684057277,0.0521140270182493,1.1
"ours_rs_joint","mu","x1",84,0.0968138778124581,0.0344792079674162,0.18
"ours_rs_joint","mu","x2",84,-0.176818955144434,0.0647594624431753,-0.12
"ours_rs_joint","mu","time_scaled",84,0.0941750888664168,0.0540596740557672,0.1
"ours_rs_joint","sigma","intercept",84,-0.545569947579543,0.101456753863619,-0.45
"ours_rs_joint","sigma","x1",84,0.0712109923561776,0.0590270126547321,0.1
"ours_rs_joint","sigma","time_scaled",84,0.233407366603183,0.140911342129856,0.08
"ours_rs_joint","theta","intercept",84,0.67994933592905,0.0441499629091521,0.7
"ours_rs_joint","theta","time_scaled",84,0.375593910531862,0.096717247638724,0.2
"gamlss","mu","intercept",85,1.37289253509544,0.056744669171476,1.1
"gamlss","mu","x1",85,0.186944621429177,0.0223938862328033,0.18
"gamlss","mu","x2",85,-0.0552130112449079,0.0447763495930639,-0.12
"gamlss","mu","time_scaled",85,0.117818476420787,0.0600609276444933,0.1
"gamlss","sigma","intercept",85,-0.57292756307719,0.123617135672078,-0.45
"gamlss","sigma","x1",85,-0.00562842922993538,0.0549054462039161,0.1
"gamlss","sigma","time_scaled",85,0.16980508993208,0.143936563342657,0.08
"ours_rs_joint","mu","intercept",85,1.02572419586019,0.0532557446557145,1.1
"ours_rs_joint","mu","x1",85,0.19819645463221,0.0336383332812304,0.18
"ours_rs_joint","mu","x2",85,-0.0805612411651991,0.0648695136686913,-0.12
"ours_rs_joint","mu","time_scaled",85,0.0892140011654087,0.0531136918741956,0.1
"ours_rs_joint","sigma","intercept",85,-0.560009905245596,0.101056569397207,-0.45
"ours_rs_joint","sigma","x1",85,0.0623640104174314,0.0574126979141412,0.1
"ours_rs_joint","sigma","time_scaled",85,0.173442292057943,0.141969955133332,0.08
"ours_rs_joint","theta","intercept",85,0.730814495122125,0.0442846197134016,0.7
"ours_rs_joint","theta","time_scaled",85,0.330976534531878,0.0973060171511843,0.2
"gamlss","mu","intercept",86,1.49825004028162,0.0635028747273957,1.1
"gamlss","mu","x1",86,0.268573349511339,0.0236823309774745,0.18
"gamlss","mu","x2",86,-0.294707701860772,0.0462091063462928,-0.12
"gamlss","mu","time_scaled",86,0.168898212738834,0.0617588967720575,0.1
"gamlss","sigma","intercept",86,-0.337594254368204,0.131427404487475,-0.45
"gamlss","sigma","x1",86,0.0618160316223121,0.0569029242249753,0.1
"gamlss","sigma","time_scaled",86,0.0720810505973389,0.150705551827064,0.08
"ours_rs_joint","mu","intercept",86,0.983172036100438,0.056690468980911,1.1
"ours_rs_joint","mu","x1",86,0.258152817376969,0.0353102605174154,0.18
"ours_rs_joint","mu","x2",86,-0.255265972683492,0.0683875036895639,-0.12
"ours_rs_joint","mu","time_scaled",86,0.155546573340342,0.0552455813695243,0.1
"ours_rs_joint","sigma","intercept",86,-0.473535431540847,0.106116590002638,-0.45
"ours_rs_joint","sigma","x1",86,0.0638531876001384,0.0570790440703626,0.1
"ours_rs_joint","sigma","time_scaled",86,0.142748401509185,0.148972462840592,0.08
"ours_rs_joint","theta","intercept",86,0.740233082836428,0.0461990013245236,0.7
"ours_rs_joint","theta","time_scaled",86,0.316769646297493,0.101158503292378,0.2
"gamlss","mu","intercept",87,1.71236758141269,0.0587803128461569,1.1
"gamlss","mu","x1",87,0.203113779819321,0.023296045878096,0.18
"gamlss","mu","x2",87,-0.0725143564827567,0.0445250094690029,-0.12
"gamlss","mu","time_scaled",87,0.0531179861409717,0.0595793035719723,0.1
"gamlss","sigma","intercept",87,-0.645473749092596,0.119134062599273,-0.45
"gamlss","sigma","x1",87,0.099016919049451,0.054614955130941,0.1
"gamlss","sigma","time_scaled",87,-0.0448273591388695,0.137787103034736,0.08
"ours_rs_joint","mu","intercept",87,1.09050986898387,0.0554266683187625,1.1
"ours_rs_joint","mu","x1",87,0.204642141583689,0.0355349867100546,0.18
"ours_rs_joint","mu","x2",87,-0.0436870093358886,0.0650022658571438,-0.12
"ours_rs_joint","mu","time_scaled",87,0.0442547944163365,0.0533039037705319,0.1
"ours_rs_joint","sigma","intercept",87,-0.362308649077133,0.0962200152767616,-0.45
"ours_rs_joint","sigma","x1",87,0.119460190287214,0.0573822080223905,0.1
"ours_rs_joint","sigma","time_scaled",87,-0.0572983998028399,0.137729438257035,0.08
"ours_rs_joint","theta","intercept",87,0.763762178607131,0.0453937579108719,0.7
"ours_rs_joint","theta","time_scaled",87,0.214065575034882,0.0993550614765136,0.2
"gamlss","mu","intercept",88,1.63292652319568,0.0583374034344492,1.1
"gamlss","mu","x1",88,0.136182094923154,0.0221793884117006,0.18
"gamlss","mu","x2",88,0.0309188597837881,0.0450292127722903,-0.12
"gamlss","mu","time_scaled",88,0.15584781679759,0.060139283920606,0.1
"gamlss","sigma","intercept",88,-0.45557208837207,0.115824811984971,-0.45
"gamlss","sigma","x1",88,0.0430639423137283,0.0495850476947666,0.1
"gamlss","sigma","time_scaled",88,-0.0630577994737989,0.137087354902447,0.08
"ours_rs_joint","mu","intercept",88,1.05950073767307,0.0560022438992344,1.1
"ours_rs_joint","mu","x1",88,0.15447175812685,0.0332880018618363,0.18
"ours_rs_joint","mu","x2",88,-0.00275636114384917,0.0657708587670986,-0.12
"ours_rs_joint","mu","time_scaled",88,0.139380899463185,0.0535751241813921,0.1
"ours_rs_joint","sigma","intercept",88,-0.381390710576174,0.0951935799266384,-0.45
"ours_rs_joint","sigma","x1",88,0.0869081712890986,0.0521541738038077,0.1
"ours_rs_joint","sigma","time_scaled",88,0.0245695230185511,0.136110356281911,0.08
"ours_rs_joint","theta","intercept",88,0.732205200828937,0.0449936642421372,0.7
"ours_rs_joint","theta","time_scaled",88,0.292401523969986,0.0992431115161166,0.2
"gamlss","mu","intercept",89,1.62048071882238,0.0583677772503492,1.1
"gamlss","mu","x1",89,0.207118265999965,0.0231563394583225,0.18
"gamlss","mu","x2",89,-0.116817991521905,0.0451753226319074,-0.12
"gamlss","mu","time_scaled",89,0.0644849453769242,0.0606632984673955,0.1
"gamlss","sigma","intercept",89,-0.377265929075823,0.11299997024588,-0.45
"gamlss","sigma","x1",89,0.0839573915376386,0.0508156143895361,0.1
"gamlss","sigma","time_scaled",89,0.162439375941289,0.138284243830825,0.08
"ours_rs_joint","mu","intercept",89,1.12405992895651,0.0526323428763889,1.1
"ours_rs_joint","mu","x1",89,0.200124393608872,0.0351245983314006,0.18
"ours_rs_joint","mu","x2",89,-0.0737028636709137,0.0663486538262578,-0.12
"ours_rs_joint","mu","time_scaled",89,0.047120749514574,0.0538166153991064,0.1
