"scenario","n","d","rep","model","test_log_score_joint","test_log_score_marginal","test_log_score_copula","test_log_score_per_obs","predictive_nsim","variogram_score","variogram_p"
"n500_d4_nbi_signal2",500,4,93,"gamlss",-4357.92097646799,-4357.92097646799,0,-2.17896048823399,100,4.55818593136975,0.5
"n500_d4_nbi_signal2",500,4,93,"gamlss",-4357.92097646799,-4357.92097646799,0,-2.17896048823399,100,7041.9436912,2
"n500_d4_nbi_signal2",500,4,93,"ours_rs_joint",-4230.58053369135,-4798.20482384079,567.624290149441,-2.11529026684567,100,3.87997756565208,0.5
"n500_d4_nbi_signal2",500,4,93,"ours_rs_joint",-4230.58053369135,-4798.20482384079,567.624290149441,-2.11529026684567,100,4966.6506242,2
"n500_d4_nbi_signal2",500,4,94,"gamlss",-4610.15610335802,-4610.15610335802,0,-2.30507805167901,100,4.88858880055496,0.5
"n500_d4_nbi_signal2",500,4,94,"gamlss",-4610.15610335802,-4610.15610335802,0,-2.30507805167901,100,12421.4499336,2
"n500_d4_nbi_signal2",500,4,94,"ours_rs_joint",-5719.90863799063,-5073.66758113928,-646.241056851348,-2.85995431899531,100,4.06278303604661,0.5
"n500_d4_nbi_signal2",500,4,94,"ours_rs_joint",-5719.90863799063,-5073.66758113928,-646.241056851348,-2.85995431899531,100,10559.5296934,2
"n500_d4_nbi_signal2",500,4,95,"gamlss",-4488.03255979841,-4488.03255979841,0,-2.2440162798992,100,4.93529076720016,0.5
"n500_d4_nbi_signal2",500,4,95,"gamlss",-4488.03255979841,-4488.03255979841,0,-2.2440162798992,100,6189.0697504,2
"n500_d4_nbi_signal2",500,4,95,"ours_rs_joint",-4369.41016044068,-4974.70303426969,605.29287382901,-2.18470508022034,100,4.21378569645139,0.5
"n500_d4_nbi_signal2",500,4,95,"ours_rs_joint",-4369.41016044068,-4974.70303426969,605.29287382901,-2.18470508022034,100,4685.6981224,2
"n500_d4_nbi_signal2",500,4,96,"gamlss",-4532.05627660403,-4532.05627660403,0,-2.26602813830201,100,5.09221942761331,0.5
"n500_d4_nbi_signal2",500,4,96,"gamlss",-4532.05627660403,-4532.05627660403,0,-2.26602813830201,100,14956.7252522,2
"n500_d4_nbi_signal2",500,4,96,"ours_rs_joint",-4224.60431537131,-4850.39629097825,625.791975606938,-2.11230215768566,100,4.3782603490379,0.5
"n500_d4_nbi_signal2",500,4,96,"ours_rs_joint",-4224.60431537131,-4850.39629097825,625.791975606938,-2.11230215768566,100,13998.7361066,2
"n500_d4_nbi_signal2",500,4,97,"gamlss",-4477.27351492519,-4477.27351492519,0,-2.23863675746259,100,4.80913570766158,0.5
"n500_d4_nbi_signal2",500,4,97,"gamlss",-4477.27351492519,-4477.27351492519,0,-2.23863675746259,100,8499.0632046,2
"n500_d4_nbi_signal2",500,4,97,"ours_rs_joint",-4266.86351093111,-4967.34402000885,700.480509077738,-2.13343175546556,100,3.97104623247649,0.5
"n500_d4_nbi_signal2",500,4,97,"ours_rs_joint",-4266.86351093111,-4967.34402000885,700.480509077738,-2.13343175546556,100,5500.3480592,2
"n500_d4_nbi_signal2",500,4,98,"gamlss",-4495.76763122355,-4495.76763122355,0,-2.24788381561178,100,5.10973513592417,0.5
"n500_d4_nbi_signal2",500,4,98,"gamlss",-4495.76763122355,-4495.76763122355,0,-2.24788381561178,100,9720.2406356,2
"n500_d4_nbi_signal2",500,4,98,"ours_rs_joint",-4307.54103048342,-4875.73268870097,568.191658217547,-2.15377051524171,100,4.20911632023517,0.5
"n500_d4_nbi_signal2",500,4,98,"ours_rs_joint",-4307.54103048342,-4875.73268870097,568.191658217547,-2.15377051524171,100,8178.6865674,2
"n500_d4_nbi_signal2",500,4,99,"gamlss",-4732.31119108584,-4732.31119108584,0,-2.36615559554292,100,4.78800621503462,0.5
"n500_d4_nbi_signal2",500,4,99,"gamlss",-4732.31119108584,-4732.31119108584,0,-2.36615559554292,100,9791.6574512,2
"n500_d4_nbi_signal2",500,4,99,"ours_rs_joint",-4511.60100853058,-5215.43211240146,703.831103870873,-2.25580050426529,100,4.34339225843476,0.5
"n500_d4_nbi_signal2",500,4,99,"ours_rs_joint",-4511.60100853058,-5215.43211240146,703.831103870873,-2.25580050426529,100,8070.1418356,2
"n500_d4_nbi_signal2",500,4,100,"gamlss",-4328.99132846122,-4328.99132846122,0,-2.16449566423061,100,4.94211376015451,0.5
"n500_d4_nbi_signal2",500,4,100,"gamlss",-4328.99132846122,-4328.99132846122,0,-2.16449566423061,100,27979.5116052,2
"n500_d4_nbi_signal2",500,4,100,"ours_rs_joint",-4162.37626387544,-4829.98153571533,667.605271839891,-2.08118813193772,100,3.96655371840426,0.5
"n500_d4_nbi_signal2",500,4,100,"ours_rs_joint",-4162.37626387544,-4829.98153571533,667.605271839891,-2.08118813193772,100,25292.8682638,2
