"scenario","n","d","rep","model","parameter","s1","smooth_hat","smooth_true"
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.146297821076587,0.444377800938156,0.423024562913625
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.147108321776614,0.446958892173844,0.424717465949151
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.148829978890717,0.452382445577902,0.428275680303154
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.148893611272797,0.452581352119539,0.428406201895108
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.149832214927301,0.455502437716878,0.430323217266026
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.151886568171903,0.461811442785914,0.434464999163654
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.153399331262335,0.466382586485751,0.43746711955366
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.157686502207071,0.478989537676422,0.44575251051067
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.157895255601034,0.479590168620862,0.446147472868708
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.158407592913136,0.481059033653673,0.447113458198435
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.160709060961381,0.487564976483017,0.451393632557747
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.161631156457588,0.490129014826594,0.453081233717194
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.162606651894748,0.49281485647736,0.454849487771961
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.165066313464195,0.499464542948808,0.459229656464769
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.167834002990276,0.506735414738145,0.464023083791251
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.171551602426916,0.516144934544824,0.470233799287363
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.17230446706526,0.518000199812747,0.471459472700438
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.173488660017028,0.520883845244575,0.473365349363965
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.175504983635619,0.525696174603005,0.476548307511446
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.176737115252763,0.528575969682261,0.478454596873386
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.178691375534981,0.533048148580453,0.481417513737986
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.180556584848091,0.537206678268216,0.484175715415909
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.185354211367667,0.547404721860669,0.490954858412729
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.186861034249887,0.550458049880484,0.492989573372568
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.189733211416751,0.556077649708218,0.496741883914186
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.192605235148221,0.561431737328467,0.500327580772325
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.193037579534575,0.56221458254803,0.500852874995474
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.1955476985313,0.566639169397242,0.503827419556845
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.195948561420664,0.567326658690348,0.504290535306496
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.198517522308975,0.571606708243839,0.507180226932481
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.201441284734756,0.576211476118147,0.510303671707321
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.201895055128261,0.576900685273958,0.510772588636502
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.203085381072015,0.578676231882828,0.511982353857288
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.20323279639706,0.578892865913889,0.512130129387275
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.203694459749386,0.579566665196963,0.512589998320813
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.20610734866932,0.582974199795592,0.514921285399257
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.209509814623743,0.587455607984799,0.518001871435367
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.210986303631216,0.589283249042104,0.519263072879942
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.21121045970358,0.58955455038699,0.519450532399598
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.218529388774186,0.59752724161052,0.524987582847715
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.22021604469046,0.599122968186005,0.526102317711541
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.222146614221856,0.600839511107966,0.527303761121942
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.224689211463556,0.602922193925665,0.528764469146471
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.226268440019339,0.604114450289837,0.529601973992331
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.226702499901876,0.604428605433687,0.529822788224704
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.226987015688792,0.604631365021869,0.529965330887603
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.233734181849286,0.608711261410168,0.532835033020101
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.235173208871856,0.609402011010367,0.533320015687087
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.238030213396996,0.610588476795314,0.534150179444772
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.238620335236192,0.610803040933537,0.534299638075397
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.238982958020642,0.61092972675285,0.534387737522832
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.240904732607305,0.611535719003139,0.534807076438555
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.243669170653448,0.612215405450135,0.535269862075124
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.244900560006499,0.612445659611804,0.535422636221717
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.245186399202794,0.612492744677545,0.535453393708332
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.246634063543752,0.612694500500895,0.535581934138255
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.246855712262914,0.612719988820173,0.53559759888175
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.247866537189111,0.612818087856635,0.535655514620945
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.249476061202586,0.612913055963114,0.535701949058464
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.250791075639427,0.612935032473483,0.535698135280083
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.252904640045017,0.612866099171854,0.535613335735204
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.256296549225226,0.612488684174551,0.535274560302874
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.256661881227046,0.612428542158077,0.535223178127507
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.25880802096799,0.611999167608549,0.534862878572282
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.259898874675855,0.611731273835747,0.534641462170132
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.262736662756652,0.610878606473825,0.533944689097997
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.262789656408131,0.610860552228559,0.533930018801874
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.265411214902997,0.609870442731279,0.533128449072213
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.265959895215929,0.609639240790358,0.532941880627021
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.266346925171092,0.609471181902608,0.532806366292153
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.268416992388666,0.608502683474215,0.532026646015481
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.269816397223622,0.607781780345006,0.531447174065986
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.270502998959273,0.60740864249586,0.531147431069468
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.272556485375389,0.606216653181674,0.530190402920753
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.272918264148757,0.605994887191823,0.53001239988374
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.27509219199419,0.604588453665373,0.52888358663142
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.275499382754788,0.604310986236693,0.528660877303648
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.276308296481147,0.603746691363406,0.528207907581588
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.277388521470129,0.602966053690376,0.527581160115947
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.281190529232845,0.599973744952691,0.525176890098151
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.283293272834271,0.59815638435802,0.52371487578958
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.283869409700856,0.597638396547797,0.523297892522259
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.28652185597457,0.595143116833039,0.521287377814027
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.287855714093894,0.593820015223355,0.52022008504781
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.293136760825291,0.588137725956422,0.515626615751398
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.294862913200632,0.58612823565666,0.51399842917376
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.301059333607554,0.578306560522811,0.507643187245217
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.302751424023882,0.576007184389168,0.505769788916349
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.305318291299045,0.572386876164869,0.502815727682899
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.305496002547443,0.572130365974136,0.502606222450652
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.305539162131026,0.572067954736233,0.502555243993329
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.315383926033974,0.556679453533842,0.489941588107224
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.317184760700911,0.553619873281181,0.487424047012103
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.321497109951451,0.545991915716412,0.481134994423953
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.324491537874565,0.540447989384234,0.476553730711071
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.325751177733764,0.538056009143615,0.47457455705745
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.32751040882431,0.534656472791621,0.471759193238269
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.328591346042231,0.532533829615955,0.469999851737061
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.328752369619906,0.532215430996301,0.469735854805283
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.329764504916966,0.530201096849055,0.468065132786624
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.333249613409862,0.523094611588341,0.462163493130198
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.333536109188572,0.522498740683987,0.461668143368086
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.335587934358045,0.51817979471394,0.458075568779291
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.338001927360892,0.512983685675557,0.45374839634868
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.341813146602362,0.50453023382861,0.446697850994612
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.343526891199872,0.500630481251984,0.44344111606398
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.347254695137963,0.491939126015276,0.436174178497183
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.34899416891858,0.487786823996786,0.432698461112126
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.349005441414192,0.487759716258571,0.43267576247335
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.350033273920417,0.485277284240226,0.43059667917548
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.350157012464479,0.484977000032312,0.430345129738987
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.350278554251418,0.484681748308302,0.4300977844595
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.350314294919372,0.484594870099917,0.430025000606283
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.350814251694828,0.483376899840889,0.429004519545481
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.352317070355639,0.479685798948624,0.425910762204883
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.353863364784047,0.47584115614844,0.42268653855743
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.355762018356472,0.471056028760985,0.41867121449392
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.356885625282302,0.46819102783986,0.416265921266801
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.360054863616824,0.45997823771985,0.409366335228879
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.360495342174545,0.458821486898845,0.408394032674619
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.363069750368595,0.4519868377177,0.402646824688293
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.36470239283517,0.4475874673954,0.39894542643765
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.368141662795097,0.438156886378589,0.391006373044844
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.370034869061783,0.432872348223611,0.386555177648284
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.370111087569967,0.432658222777971,0.386374785221337
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.372053498169407,0.427165583291137,0.381746630493755
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.377743300748989,0.410685783636683,0.36785272916213
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.378480088198557,0.408509775489715,0.366017473606877
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.378952189348638,0.407110480844094,0.364837235279868
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.37905390188098,0.406808497142749,0.364582519944373
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.381017423933372,0.400943491211709,0.359635134016874
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.383230017265305,0.394254604533262,0.353992013738067
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.383563274284825,0.393239854875117,0.353135862009721
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.38454123865813,0.390251067860933,0.350614142692944
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.38475034525618,0.389609898956464,0.350073161959192
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.386075659655035,0.385528954478025,0.346629846859441
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.387253077467903,0.381878573787237,0.343549782444469
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.387741352664307,0.38035793973037,0.342266725074373
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.392660655081272,0.3648172463927,0.329154932614
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.392788687488064,0.364407471464256,0.328809242395171
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.394164454890415,0.359987463559894,0.325080675426079
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.396759173367172,0.351568289138221,0.317979751480314
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.397127798758447,0.350363469505667,0.316963731791646
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.398114956449717,0.347126415875444,0.314234152960611
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.406449533766136,0.319195923904984,0.290694986595477
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.406505779828876,0.319003918724607,0.290533217518562
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.408195764059201,0.313213833941778,0.285654995035391
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.408288766164333,0.312894024874662,0.285385553060886
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.408650188939646,0.311650039188026,0.284337482759186
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.417195279616863,0.281727070452177,0.259121398963329
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.417664417764172,0.280057086529037,0.257713506488407
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.41776095610112,0.279713105376457,0.257423499495911
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.41909548221156,0.274946376252476,0.253404306094931
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.420382717391476,0.270328347042674,0.24950970260622
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.422301438637078,0.263408860509786,0.243672547955299
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.422890458954498,0.261276216877949,0.241873063004626
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.423833730164915,0.257852830916741,0.238984026549384
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.425065048970282,0.253369234683149,0.235199391196324
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.425840744981542,0.250536231537515,0.232807496524057
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.427330470876768,0.245077467138591,0.228197445351232
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.430180677212775,0.234569644982004,0.219318436939504
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.431889932369813,0.228229395955651,0.213957618082904
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.433074172586203,0.223820199265291,0.210227953032029
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.43344963924028,0.22241950565534,0.209042847129273
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.433896018890664,0.220752571584839,0.207632297918137
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.435480828164145,0.214819709903897,0.202610312585929
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.437323658727109,0.20789296614661,0.196743692315613
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.437919351970777,0.205647657976485,0.194841223651154
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.439672419102862,0.19902277947015,0.189225546281861
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.440263468306512,0.19678354801719,0.187326612327908
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.445700349053368,0.176060106302871,0.169731838715362
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.450183260254562,0.158817431496477,0.155061857708741
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.453883760841563,0.144491355389233,0.142850513985705
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.454793035285547,0.140959561467082,0.139836727709438
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.457796377595514,0.129264210812424,0.129846948835903
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.458957934519276,0.124729485705644,0.125969394483944
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.465400269255042,0.0994786311010732,0.104333415508046
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.469269195804372,0.0842473828837975,0.091244301983359
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.469533981988207,0.0832034987459975,0.0903461255470883
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.470444488106295,0.0796126836829747,0.0872554192522178
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.473030554829165,0.0694042390044908,0.0784592480693997
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.473767197923735,0.066494077871075,0.0759490691725515
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.480574161745608,0.0395713436731046,0.0526692486199298
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.485721514793113,0.0191998024100213,0.0349816678244247
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.48662879737094,0.0156101607493575,0.0318581497631292
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.487365765729919,0.0126948630650955,0.0293198669068815
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.488451648736373,0.00840031707521355,0.025578155983987
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.488626969279721,0.00770706818592441,0.0249738618528243
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.488716720370576,0.00735219065455813,0.024664489673195
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.490092446794733,0.00191386589822374,0.0199208664637329
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.491909521399066,-0.00526472151779505,0.0136515765091642
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.492272164439783,-0.00669669961237478,0.0123999195113404
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.492635522503406,-0.00813124965796338,0.0111456556216842
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.499057948356494,-0.0334358087791326,-0.0110395929232518
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.499209446134046,-0.0340313217312111,-0.0115631238833498
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.499699601903558,-0.0359575336162521,-0.0132569700065251
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.500793860992417,-0.0402548404210396,-0.0170384459604544
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.501380891771987,-0.0425584685712704,-0.0190670302066575
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.502338024554774,-0.046311748882065,-0.022374412931463
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.504050130024552,-0.0530167335504221,-0.0282898047122013
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.506307865260169,-0.0618398120313864,-0.0360877817400959
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.508818715810776,-0.0716245959139538,-0.044754772824725
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.510343132540584,-0.0775499192523339,-0.0500132163184291
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.511471532750875,-0.0819280004372202,-0.0539035255377291
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.513565330766141,-0.0900328039222927,-0.0611167491518829
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.515470456564799,-0.0973846767044744,-0.0676729804281292
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.517014641547576,-0.103326941509883,-0.0729815144816333
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.518925107782707,-0.110656853765197,-0.0795415346197114
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.520113785983995,-0.115204729488485,-0.0836184470042297
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.521971764974296,-0.122292878864971,-0.0899830868382431
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.525544693227857,-0.135849300347183,-0.102192669076906
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.527177956420928,-0.142011811279908,-0.10775955216053
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.53457235917449,-0.169614990169642,-0.132831192189858
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.53469479130581,-0.170067668449834,-0.133244309151435
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.535626507131383,-0.173507663002101,-0.136385830151358
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.536920290673152,-0.178269830163261,-0.140741193988084
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.541136533021927,-0.193666309008791,-0.154875172951908
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.541928510647267,-0.196536640309872,-0.157519387662884
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.542490734020248,-0.198569976032814,-0.15939436190041
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.542723404010758,-0.199410394278772,-0.160169771090562
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.542956653982401,-0.200252283708825,-0.160946800230656
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.544669896364212,-0.206416668681834,-0.166644388697025
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.546776511706412,-0.213948670084965,-0.173625916924755
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.547016734723002,-0.214804145267129,-0.174420289222533
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.548883534502238,-0.221427758110327,-0.180580873208366
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.553670364432037,-0.238207607332461,-0.196271231269848
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.557940467260778,-0.252914611194766,-0.210129370425072
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.559458415023983,-0.258080351367646,-0.215022251611496
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.560486360220239,-0.261559425192495,-0.218325339636936
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.563156612915918,-0.270523046397632,-0.226865528366804
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.56321211042814,-0.270708193928767,-0.227042397962442
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.563969365088269,-0.273229759966892,-0.229453161594287
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.565240318188444,-0.277441846979621,-0.233488338136303
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.568971307016909,-0.289658352110628,-0.24525223518803
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.569114837329835,-0.290123804902552,-0.245702295718505
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.569994036806747,-0.292967517686753,-0.248455034827331
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.570024973480031,-0.293067346625872,-0.248551766687314
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint","mu",0.577283136779442,-0.31603580270438,-0.270993913329942
