"case_id","hypothesis_role","joint_review_rep","family","copula","design","n","time_points","n_subject","n_time","total_observations","mu_strength","sigma_strength","theta_strength","time_shape","dependence","missingness","start_mode","rs_joint_success","rs_separate_success","delta_joint_loglik","delta_copula_loglik","delta_marginal_loglik","delta_elapsed_sec","delta_train_joint_loglik","delta_train_copula_loglik","delta_train_marginal_loglik","delta_train_rmse_mu","delta_train_rmse_sigma","delta_train_rmse_theta","delta_train_rmse_tau","delta_test_joint_log_score","delta_test_log_score_per_obs","delta_test_marginal_log_score","delta_test_copula_log_score","delta_heldout_variogram_score_p05","delta_heldout_variogram_score_p2","delta_benchmark_mean_rmse","delta_benchmark_neg_log_score","delta_benchmark_variogram_score_p05","delta_benchmark_variogram_score_p2","delta_benchmark_theta_time_abs_error"
"JVS02","weak_dependence_no",1,"NO","N","seven_case",40,75,40,75,3000,0,1.5,1.5,"sigmoid","case_specific","none","default",TRUE,TRUE,0.934650727111148,2.24263378881284,-1.30798306170209,1.45999999999913,0.934650727111148,2.24263378881284,-1.30798306170209,0.00579882247874518,0.00860354207441966,0.00371514908225701,0.00277135816344776,-41.7891922840126,-0.0139297307613375,-42.2471342438712,0.457941959858772,-2.64512307110056,-254.649329156637,0.00579882247874518,0.0139297307613375,-2.64512307110056,-254.649329156637,0.00277135816344776
"JVS02","weak_dependence_no",2,"NO","N","seven_case",40,75,40,75,3000,0,1.5,1.5,"sigmoid","case_specific","none","default",TRUE,TRUE,1.53345664959443,3.60075657760314,-2.06729992800865,1.36999999999898,1.53345664959443,3.60075657760314,-2.06729992800865,-0.028924087791176,0.00593092584395294,0.000175732910593085,0.000243527126525339,-5.80603651186357,-0.00193534550395436,-9.26424666184994,3.45821014998643,0.170951118494486,101.652126099907,-0.028924087791176,0.00193534550395436,0.170951118494486,101.652126099907,0.000243527126525339
"JVS02","weak_dependence_no",3,"NO","N","seven_case",40,75,40,75,3000,0,1.5,1.5,"sigmoid","case_specific","none","default",TRUE,TRUE,1.9348673399827,4.92997414352305,-2.99510680354024,1.90000000000509,1.9348673399827,4.92997414352305,-2.99510680354024,-0.0111871177678825,0.0185483417006029,0.00817098111215903,0.00627861803531748,-33.3408202051851,-0.0111136067350617,-26.7576503805503,-6.58316982463441,0.315587635874749,2078.26485555839,-0.0111871177678825,0.0111136067350617,0.315587635874749,2078.26485555839,0.00627861803531748
"JVS02","weak_dependence_no",4,"NO","N","seven_case",40,75,40,75,3000,0,1.5,1.5,"sigmoid","case_specific","none","default",TRUE,TRUE,2.52931712137661,6.25344356382243,-3.72412644244559,2.30999999999767,2.52931712137661,6.25344356382243,-3.72412644244559,-0.00478126393915922,0.0166163829499255,0.00752518170712774,0.00566352142518609,-32.7942967263962,-0.0109314322421321,-27.6576260612683,-5.13667066512812,-2.89637613666116,-727.211166727226,-0.00478126393915922,0.0109314322421321,-2.89637613666116,-727.211166727226,0.00566352142518609
"JVS02","weak_dependence_no",5,"NO","N","seven_case",40,75,40,75,3000,0,1.5,1.5,"sigmoid","case_specific","none","default",TRUE,TRUE,0.474613432247679,0.897997380570132,-0.423383948322225,1.06999999999971,0.474613432247679,0.897997380570132,-0.423383948322225,0.00555182159904908,0.00406004243102343,0.00187541328401308,0.00165793626650773,-7.40967205128345,-0.00246989068376124,-3.22818056515916,-4.18149148612463,0.10842613080365,162.299358380078,0.00555182159904908,0.00246989068376124,0.10842613080365,162.299358380078,0.00165793626650773
"JVS02","weak_dependence_no",6,"NO","N","seven_case",40,75,40,75,3000,0,1.5,1.5,"sigmoid","case_specific","none","default",TRUE,TRUE,0.63059731287558,1.5185187182899,-0.887921405414545,2.22000000000116,0.63059731287558,1.5185187182899,-0.887921405414545,-0.00787097090978002,0.00873347335797436,0.00383834268971822,0.00326855762747225,-19.4431541697531,-0.00648105138991761,-12.1565813217576,-7.28657284799573,1.293180042426,525.322323618748,-0.00787097090978002,0.00648105138991761,1.293180042426,525.322323618748,0.00326855762747225
"JVS02","weak_dependence_no",7,"NO","N","seven_case",40,75,40,75,3000,0,1.5,1.5,"sigmoid","case_specific","none","default",TRUE,TRUE,0.739216472637054,1.92030384484769,-1.18108737221064,0.680000000003929,0.739216472637054,1.92030384484769,-1.18108737221064,0.0107510228608762,-0.000201867855961213,0.00069531282896701,0.000472090582512685,-1.6700883690246,-0.000556696123008127,-10.6781158655704,9.00802749654588,0.5880166198707,166.5974425967,0.0107510228608762,0.000556696123008127,0.5880166198707,166.5974425967,0.000472090582512685
"JVS02","weak_dependence_no",8,"NO","N","seven_case",40,75,40,75,3000,0,1.5,1.5,"sigmoid","case_specific","none","default",TRUE,TRUE,1.29993128453725,3.25744994125506,-1.95751865671809,0.630000000001019,1.29993128453725,3.25744994125506,-1.95751865671809,-0.0127598503473776,-0.000737114378024151,0.000625844064909009,0.000399146478046508,-2.61360865547067,-0.000871202885156963,1.73557453054764,-4.34918318601808,0.00644979507762855,-32.1951640088155,-0.0127598503473776,0.000871202885156963,0.00644979507762855,-32.1951640088155,0.000399146478046508
"JVS02","weak_dependence_no",9,"NO","N","seven_case",40,75,40,75,3000,0,1.5,1.5,"sigmoid","case_specific","none","default",TRUE,TRUE,1.32849339973563,3.35466279943455,-2.02616939969903,1.70000000000073,1.32849339973563,3.35466279943455,-2.02616939969903,-0.00911734544714271,0.00414738425005373,0.00264080490249513,0.00192115882216751,-11.4783731317657,-0.00382612437725527,-11.145156073715,-0.333217058050991,-0.422494583529328,4.47243016299035,-0.00911734544714271,0.00382612437725527,-0.422494583529328,4.47243016299035,0.00192115882216751
"JVS02","weak_dependence_no",10,"NO","N","seven_case",40,75,40,75,3000,0,1.5,1.5,"sigmoid","case_specific","none","default",TRUE,TRUE,2.07626934224663,4.52399593535301,-2.44772659310638,5.36999999999898,2.07626934224663,4.52399593535301,-2.44772659310638,0.00288787139558618,0.0175384712952205,0.00463719130298179,0.00420439936747885,-14.9056589388838,-0.00496855297962795,-22.0869960946511,7.18133715576744,-0.187499294513373,-32.4114018298424,0.00288787139558618,0.00496855297962795,-0.187499294513373,-32.4114018298424,0.00420439936747885
"JVS04","fewer_time_points_same_rows_no",1,"NO","N","seven_case",150,20,150,20,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,1.41186681314957,3.34399363368993,-1.93212682054036,11.7899999999972,1.41186681314957,3.34399363368993,-1.93212682054036,-0.015312679153071,-0.00507147705457711,-0.000368336085109888,-0.000649865134717542,4.3052358759096,0.00143507862530345,29.3902122664185,-25.0849763905089,-0.0104814006415239,-0.655512396693666,-0.015312679153071,-0.00143507862530345,-0.0104814006415239,-0.655512396693666,-0.000649865134717542
"JVS04","fewer_time_points_same_rows_no",2,"NO","N","seven_case",150,20,150,20,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,6.23016026765799,12.880569460146,-6.65040919248804,8.81000000000131,6.23016026765799,12.880569460146,-6.65040919248804,-0.00634892053458438,0.0269103248480919,0.00639269456824065,0.00557327999621859,-157.418497408171,-0.0524728324693902,-58.5387947667768,-98.879702641394,-0.00930167137994431,1.7281797243744,-0.00634892053458438,0.0524728324693902,-0.00930167137994431,1.7281797243744,0.00557327999621859
"JVS04","fewer_time_points_same_rows_no",3,"NO","N","seven_case",150,20,150,20,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,19.9698058940751,29.2721121672437,-9.3023062731686,5.16999999999825,19.9698058940751,29.2721121672437,-9.3023062731686,-0.00608858765048204,0.0025095011376306,0.00848062532797433,0.0059350639985904,-478.048966265697,-0.159349655421899,-30.2230518176211,-447.825914448076,-0.112588542113954,-2.72334954111011,-0.00608858765048204,0.159349655421899,-0.112588542113954,-2.72334954111011,0.0059350639985904
"JVS04","fewer_time_points_same_rows_no",4,"NO","N","seven_case",150,20,150,20,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,30.8047445461341,46.6680096545372,-15.8632651084031,16.4099999999999,30.8047445461341,46.6680096545372,-15.8632651084031,-0.0469756760485797,0.00702699763224124,0.0100596506130401,0.00791015262299627,-266.028784050521,-0.0886762613501735,-44.5802431175935,-221.448540932928,-0.0543538442649236,-0.715263509827651,-0.0469756760485797,0.0886762613501735,-0.0543538442649236,-0.715263509827651,0.00791015262299627
"JVS04","fewer_time_points_same_rows_no",5,"NO","N","seven_case",150,20,150,20,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,25.7158431399303,37.9004334071283,-12.184590267198,39.6599999999962,25.7158431399303,37.9004334071283,-12.184590267198,-0.0522301584274103,0.0113236146962428,0.0139961927990978,0.0105406907567176,-343.705488024257,-0.114568496008085,-22.5819477659006,-321.123540258356,-0.00278929478555057,1.20806018296832,-0.0522301584274103,0.114568496008085,-0.00278929478555057,1.20806018296832,0.0105406907567176
"JVS04","fewer_time_points_same_rows_no",6,"NO","N","seven_case",150,20,150,20,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,27.0425302571568,47.3862708171612,-20.3437405600043,15.5,27.0425302571568,47.3862708171612,-20.3437405600043,-0.0749982061911506,0.0065613024400043,0.00973390207878932,0.00649584023193001,-233.577228285541,-0.0778590760951805,-50.9444392932119,-182.63278899233,-0.0248697463381262,4.18224789148849,-0.0749982061911506,0.0778590760951805,-0.0248697463381262,4.18224789148849,0.00649584023193001
