"scenario","model","n","d","parameter","s1","smooth_true","smooth_median","smooth_q05","smooth_q95","bias","rmse","missing_mechanism","target_missing_rate","observed_missing_rate","complete_adjacent_pair_rate","missing_label"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.05,0.270596657858843,0.265732074105235,0.188503002432339,0.337316306437855,-0.00837231675727118,0.0546182920804767,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.9,0.232234801282781,0.189130602122613,0.104421370804485,0.237604572142013,-0.0492037290675096,0.063031279254636,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.72,-0.540257987900779,-0.538261138184226,-0.624915534182485,-0.5029086600145,-0.00782796663665003,0.0386046060052489,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.35,0.17247564632995,0.165398932180851,0.141004461810164,0.193544120583826,-0.00549795412293875,0.0290557377534011,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.17,0.139165805200812,0.128391101897578,0.0124356624874276,0.215909921124779,-0.00597493684166255,0.0632435639833057,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.84,0.154717741463996,0.104730334995735,0.0552827197513632,0.143175053780289,-0.0496940024554148,0.0607419690428804,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.66,-0.464380359026108,-0.465352471694869,-0.53796087562102,-0.409619283829679,-0.00725517780127589,0.0402075096830791,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.48,0.0689332784603675,0.0718936396344371,0.0501598307430101,0.10892282339809,0.00331415606088368,0.019558788743456,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.46,0.13677943794067,0.138663418802858,0.111717337020032,0.167902242516124,0.00329596546970073,0.0208031634986107,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.96,0.274944651308886,0.232483331541807,-0.00233699163974656,0.369627941353962,-0.0476543112067126,0.114060809152982,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.78,0.0539040973460143,0.0136707897687982,-0.0279561253851868,0.08239341750539,-0.0311190465405454,0.04888063225663,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.42,0.264964520755944,0.262059291846407,0.231697502157158,0.297922174078138,0.00190570250632301,0.0235733736578095,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.05,0.270596657858843,0.232403320306274,0.0172314765043403,0.367778500009426,-0.0391981222049482,0.106309413797314,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.9,0.232234801282781,0.209871447523781,-0.00210028481195586,0.346320354606922,-0.027056735704034,0.100724347918073,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.72,-0.0555246914054204,-0.0657081342830097,-0.106772032951756,0.0146389864223615,-0.00505024093685117,0.0373281000627474,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.36,0.423782283526684,0.419898778505071,0.38526438317725,0.461955162782462,-0.00401493833678322,0.0269427196662641,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.17,0.0325673178431966,0.0226373680420215,-0.0205166729700729,0.0762393609861938,-0.00644555991842948,0.0365341932535872,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.84,0.154717741463996,0.136775575670638,-0.00186086600360345,0.229474179087594,-0.0198699958067602,0.0758656758764186,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.66,-0.157778335523402,-0.14109624943389,-0.17168086034974,-0.0925190461704052,0.0206219439833339,0.0389397963673763,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.48,0.0689332784603675,0.0644259490257756,0.0422577104815523,0.113215049083645,0.00140151942787938,0.0228808121768413,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.46,0.13677943794067,0.134188032606977,0.102916787381043,0.177146621781848,0.00318470046830771,0.0257424338742265,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.96,-0.315310199841068,-0.338062677009001,-0.426860028169718,-0.280911770852416,-0.029256177663181,0.0547494385911284,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.78,0.0539040973460143,0.0183867805629309,-0.0742622525691124,0.201680911716712,-0.0184676232477434,0.0826331342709727,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.42,0.264964520755944,0.269168511905134,0.227135760275884,0.306118756647522,0.00526142181692341,0.0295372756838814,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.05,-0.133901324913069,-0.0967201318900598,-0.168918032342194,-0.0336980498828019,0.0360902645207443,0.0677595772191458,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.9,-0.237123821009634,-0.25389289951459,-0.316132609960173,-0.20934340912023,-0.021247658299999,0.0418706688959669,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.72,-0.0555246914054204,-0.0594234670767333,-0.148895642568308,0.0507963510513503,-0.00252926762159352,0.0768031590059732,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.36,0.423782283526684,0.425378736279775,0.375094578992996,0.476448604096945,0.0024025152964038,0.0314055337160292,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.18,0.497654878856311,0.488887642993037,0.45258145094341,0.512687635973325,-0.0129891593493194,0.0251157236911633,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.84,-0.157418833384277,-0.172048701088593,-0.216183293250908,-0.117264063845508,-0.0149417517634498,0.0350704732023504,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.66,-0.157778335523402,-0.14341113365108,-0.258601483325465,-0.000333270953414748,0.0193199625915157,0.0938285791015854,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.48,-0.292144707424046,-0.234522043332804,-0.315506477690747,-0.18631959565887,0.0530800382505246,0.065986548568775,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.46,-0.285205245368292,-0.228522797811349,-0.317092973062662,-0.180334684251225,0.0508149223339395,0.0643073962415788,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.97,-0.103059723022149,-0.137556182643598,-0.226801443263607,-0.0740003417522329,-0.0384448428200567,0.0637640148980419,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.78,-0.0795289530669703,-0.0926560606262625,-0.137100405741935,-0.0237798850401636,-0.00806016409978895,0.0337504376113602,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.42,-0.258002301042862,-0.213344188530987,-0.292695788644653,-0.160967246635982,0.0429011345688173,0.0568586003470387,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.06,0.202468503976573,0.225609121793542,0.146349036924736,0.291511086887672,0.023549879605463,0.0590131075537051,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.91,-0.294704737238448,-0.300251844011378,-0.341791413710775,-0.255237561163186,-0.00189814125548877,0.0279867815755946,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.72,-0.00672359507839471,-0.00841753683207879,-0.0635681489568223,0.0352032731920421,-0.000131232782974946,0.0350959930028672,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.36,-0.18765749395431,-0.165889373716171,-0.196367176412365,-0.116714375130177,0.0244797356675671,0.037119807576608,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.18,0.497654878856311,0.493623012951961,0.456516888117495,0.527514387079655,-0.00373965631573284,0.0277271898323802,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.85,-0.444959346906221,-0.436274576752024,-0.46589610406803,-0.396664205323657,0.0116433450644542,0.0247592220394979,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.66,0.057907947299117,0.0675370366490055,0.000159807225090014,0.122357163781072,0.00738306795732874,0.0369063747440538,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.48,-0.292144707424046,-0.259500476148462,-0.344746582058675,-0.000126643681289195,0.04750968023809,0.109365779499047,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.12,0.376500908260779,0.387518299063959,0.315465957856817,0.440236763694176,0.00310225586944974,0.04464232970497,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.97,-0.103059723022149,-0.120743436540404,-0.204097475336779,-0.0390492331342153,-0.0148842131020264,0.0578883567393612,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.79,-0.532720738620747,-0.524861077794031,-0.561243172249609,-0.477977300588022,0.00938977306978078,0.0292118049154102,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.6,0.111565942276249,0.127351699923596,0.0642995508089142,0.187922052772264,0.0123412688481517,0.0378936187029999,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.06,0.202468503976573,0.219937241835014,0.116312711192905,0.28412816537783,0.0125762224360585,0.0601864832744393,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.91,-0.294704737238448,-0.282528510751306,-0.327309319227326,-0.246811539591773,0.00866727400443304,0.0289671690070869,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.73,-0.545663085722963,-0.538951599176357,-0.596718082300503,-0.496343430338715,0.00411887834383395,0.0325803819135102,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.36,-0.18765749395431,-0.170989530153715,-0.246839331646412,0.000634218295003034,0.0312443605284701,0.0795704250777087,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.18,0.123023490439819,0.0821483829091622,0.0337142060943302,0.146938939073465,-0.0368150040039329,0.050728267335064,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.85,-0.444959346906221,-0.432924928116607,-0.473421846564673,-0.397022684226607,0.0103293621907768,0.0269678547749739,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.67,-0.481968674024125,-0.473950521638609,-0.541616997523369,-0.432704461672237,0.00196308615365596,0.0338088638019356,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.48,0.176791490275426,0.189854422854635,0.141212750629168,0.234437735979838,0.0103367225208749,0.0348420099492004,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.12,0.20978029119672,0.176922901723183,0.121830992827162,0.219162763720712,-0.0389646796611715,0.0551396113372841,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.97,0.278125878188904,0.283299087895468,0.170334733399892,0.346330154607489,-0.00778673434599275,0.0614923488419797,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.79,-0.532720738620747,-0.540209063300145,-0.572671861989654,-0.470931992286364,0.000231186900837727,0.0331462350350455,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.61,-0.350583194361779,-0.354522197225748,-0.379652365178405,-0.296242371809982,0.00194408790337391,0.0293195606642218,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.06,0.265102648736772,0.253144502631034,0.180200843767703,0.319499340087739,-0.0156023486618971,0.0529904907858009,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.91,0.242018080620902,0.20584003413813,0.113790717336654,0.253557810425962,-0.046350167537055,0.0622653077516381,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.73,-0.545663085722963,-0.548491096108306,-0.628573599806794,-0.499481398004876,-0.00731897359846864,0.03776036682112,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.36,0.175747440125566,0.170879824686265,0.144820059990937,0.199317357889499,-0.00415372142755657,0.0291525062465205,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.18,0.123023490439819,0.116671176896045,0.0120373098964862,0.189841074693277,-0.00620002344175557,0.0576321488682055,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.85,0.169615278658039,0.118239279341186,0.0690241193697538,0.157546711954969,-0.0512896911119691,0.0619675463082961,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.67,-0.481968674024125,-0.479005653214223,-0.558703952695815,-0.430463851355606,-0.00763319794793214,0.0406965887737565,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.49,0.0345347857411225,0.0376659904073344,0.0150056212415061,0.072831597239827,0.0032063855966615,0.0190909867298877,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.12,0.20978029119672,0.203950831313546,0.0144314174062391,0.342836168007453,-0.012522354713685,0.0904069601413325,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.97,0.278125878188904,0.232260379951704,-0.00237637076105651,0.383371829168499,-0.0500329366625564,0.118169867231884,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.79,0.0717266691197535,0.028768672611179,-0.0140409863500534,0.0868841457493578,-0.0350155858757087,0.0511595309422996,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.61,-0.350583194361779,-0.362901367275855,-0.396529774664528,-0.292697636409667,-0.00545309677478081,0.0342423139344665,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.06,0.265102648736772,0.23992050541671,0.0168312786228176,0.346962373520039,-0.0354954842129811,0.100510556473803,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.91,0.242018080620902,0.22189661299473,-0.00213983658193872,0.346297483019618,-0.0301172611495389,0.103755733274781,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.73,-0.0373602670989943,-0.0523205825642286,-0.0943845002524507,0.0364224027822349,-0.00952464292617381,0.0386451031739708,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.37,0.400932745081776,0.397301006754701,0.36731445586607,0.438395606140016,-0.0027950132220837,0.026512291910397,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.18,0.044106825753044,0.0321978891455809,-0.00873259069017792,0.0862160326287155,-0.00824290664238206,0.0356892992612909,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.85,0.169615278658039,0.151191168112378,-0.00190111187583296,0.24508381028182,-0.0199481909949696,0.0782334405024478,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.67,-0.141886399260218,-0.128514251502279,-0.162153513787351,-0.0860754073014501,0.0166135159578889,0.0375553189941005,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.49,0.0345347857411225,0.0266640739612882,0.00853015336556083,0.0705823242064268,0.000464079221711322,0.0216596036571459,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.12,-0.0308875528698806,-0.0185364121423935,-0.0810272768101352,0.0236039793881427,0.00660210763288731,0.0439347298273591,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.97,-0.327961441658366,-0.352101780784631,-0.443898965767711,-0.2928369349975,-0.0309675834049239,0.0574338488013762,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.79,0.0717266691197535,0.0403258985178795,-0.0456382137847591,0.218298585229489,-0.0194563310676945,0.0818208650875167,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.61,-0.22683426986244,-0.199509106924195,-0.234779480029683,-0.121327018050602,0.0381023871833198,0.0494339462771922,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.06,-0.11830099864248,-0.0861002996735824,-0.156228541887415,-0.0255694286673199,0.0311079612549589,0.0633043399953223,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.91,-0.250350219881933,-0.267477031914906,-0.33455751756058,-0.221261511069539,-0.0223879035919596,0.0436168346620342,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.73,-0.0373602670989943,-0.0532131349783928,-0.13405520639435,0.0858231592332608,-0.00617856690089417,0.0770362106435272,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.37,0.400932745081776,0.403178669543806,0.355636545218978,0.455918234189465,0.00334098827991093,0.031256567666604,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.19,0.511377067238538,0.501803299114304,0.463041988889421,0.519589957230225,-0.0139449074579526,0.0244065177879736,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.85,-0.170666816341098,-0.186373619941942,-0.230925124467994,-0.134191377724969,-0.015985452469232,0.0357690047765077,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.67,-0.141886399260218,-0.122810512744273,-0.242292193373867,0.000678574027743505,0.0161908908091001,0.0905984784930492,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.49,-0.293888315558184,-0.238063129366468,-0.312621828158177,-0.188351962742639,0.0537683445223676,0.0663236724019781,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.13,0.400932745081776,0.401968533898177,0.347567025028473,0.445679600843998,-0.00412400397705183,0.0326487296543335,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.98,-0.0689332784603676,-0.11028406054594,-0.207683605711197,-0.038702510482186,-0.0462702497144199,0.0722531063952032,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.79,-0.0922441825108828,-0.107107536044442,-0.14757550216233,-0.0351859742017073,-0.00930011593447188,0.0336995504181019,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.61,-0.22683426986244,-0.200862599071538,-0.315851769658384,-0.004394229269086,0.0294861624520897,0.0986335508848715,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.07,0.23417861036079,0.25474757304967,0.172129478867539,0.316828052447318,0.0183368977183739,0.0536191809923327,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.92,-0.264964520755943,-0.273952370282917,-0.322386522868777,-0.227146284281806,-0.00643338726302012,0.0315416352454249,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.73,-0.0183706064707613,-0.0202235822152717,-0.0742412046478941,0.0260265874171834,-0.00148252889135934,0.0347989725984747,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.37,-0.20152442880831,-0.175396459772234,-0.214771207488508,-0.12512699999203,0.0279719486620454,0.0408942064465644,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.19,0.511377067238538,0.507296268270729,0.468888405112342,0.534750163849576,-0.00468556166710053,0.0269062346432419,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.86,-0.423782283526684,-0.414546658296933,-0.450061622613361,-0.37883064405414,0.010863005214309,0.0240789218162533,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.67,0.0478267763399046,0.0550993564207755,-0.0102809699404652,0.109145211125579,0.00625130108337006,0.0366308437856048,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.49,-0.293888315558184,-0.265367212328374,-0.336807577784449,-0.000185573187739363,0.0456137933421697,0.107874419836865,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.13,0.400932745081776,0.407361852584074,0.343901904524319,0.460960218896301,0.00187164480674406,0.0415174318623849,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.98,-0.0689332784603676,-0.0942896248818619,-0.195160316483374,-0.000586345724720992,-0.0205331539599624,0.0664940850913081,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.8,-0.523081083962335,-0.514295768406255,-0.548427874297524,-0.470140571460442,0.0102586030102669,0.0285737281388445,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.61,0.103492763453817,0.117949209154684,0.0537756115112628,0.178702224944975,0.0117539586734512,0.0378167599848043,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.07,0.23417861036079,0.251471101142451,0.14738316180199,0.309429698849462,0.0105918654264778,0.0567712212283028,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.92,-0.264964520755943,-0.257991184349543,-0.307451290490581,-0.216352743005778,0.00628196699886994,0.030746729437329,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.74,-0.548914700635549,-0.545289073018633,-0.596457753979298,-0.496990667061631,0.0047900806868487,0.0320449828726321,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.37,-0.20152442880831,-0.180088712149944,-0.262086484698339,0.00056724106512445,0.0358512343556054,0.0854652972772709,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.19,0.1063570687757,0.0661848589863128,0.0191000443336161,0.131436320037635,-0.0348127333444827,0.048589768794041,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.86,-0.423782283526684,-0.412387529921696,-0.454922789584616,-0.37811118771378,0.0113096173857944,0.0266767942455617,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.68,-0.497654878856311,-0.489172043737868,-0.557402644690847,-0.452973560655781,0.00208220184076691,0.0339231082396969,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.49,0.173763070864592,0.188683459589221,0.138132295901233,0.235056742571309,0.0111046416232611,0.0353445494593075,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.13,0.197203834748904,0.162028472703557,0.107190647306344,0.205596715795764,-0.0400478305715719,0.0553637250897764,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.98,0.28012411336464,0.293861832121197,0.179780154702645,0.363653350347226,0.00257230026220139,0.0649587236882166,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.8,-0.523081083962335,-0.530938894311743,-0.560402196656385,-0.464852974096357,0.00203855640003943,0.0320723002844603,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.62,-0.376500908260779,-0.377524156610106,-0.408554584156506,-0.321072278290944,0.00189525662632744,0.0305128577865931,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.07,0.258487818710103,0.240969867463504,0.171840400966414,0.305663201646226,-0.0217947392727596,0.0524338060975354,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.92,0.250781706983456,0.217912729301472,0.123185007115352,0.261633849008312,-0.0425526204454399,0.0613069804936266,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.74,-0.548914700635549,-0.556021533465442,-0.628483501804688,-0.495576969551173,-0.00658532468469735,0.036961116213082,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"theta",0.37,0.178526185500532,0.175831104094585,0.146775946272485,0.204810847451204,-0.00279085156747721,0.0293483428140007,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.19,0.1063570687757,0.107850668891284,0.0116393043861326,0.175263310270032,-0.00673512334874017,0.0531754142537605,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"sigma",0.86,0.183796899894904,0.131686955285339,0.0827304192855294,0.173571868926711,-0.0523004457182057,0.0628791439593523,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"mu",0.68,-0.497654878856311,-0.493862869661018,-0.577359292308551,-0.450311559719707,-0.0079446388060937,0.0408414463684676,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss.longitudinal",500,4,"mu",0.5,7.55070274106452e-17,0.00176844110021189,-0.0200661078451262,0.0341763361867294,0.00305088045858653,0.0187985709786356,"time_mar",0,0,1,"0%"
"n500_d4_time_mar_miss00","gamlss2",500,4,"sigma",0.13,0.197203834748904,0.189946415847284,0.0140318430904956,0.325244401657901,-0.0100363339560075,0.0866044311818017,"time_mar",0,0,1,"0%"
